"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
6477,"ILMN_1669286","YWHAZ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide (YWHAZ), transcript variant 1, mRNA.","Chr8: 102.034678",6.92,"N/A","N/A","N/A",-0.217,146,0.008437,"--","0.17899999999999999"
6478,"ILMN_1744897","KCNN3","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 (KCNN3), transcript variant 2, mRNA.","Chr1: 152.946834",7.804,"N/A","N/A","N/A",0.217,146,0.008439,"0.52800000000000002","0.39200000000000002"
6479,"ILMN_1813256","CRIPT","cysteine-rich PDZ-binding protein (CRIPT), mRNA.","Chr2: 46.705229",10.058,"N/A","N/A","N/A",0.217,146,0.00844,"--","0.245"
6480,"ILMN_1759892","BMX","BMX non-receptor tyrosine kinase (BMX), mRNA.","ChrX: 15.435398",6.606,"N/A","N/A","N/A",-0.217,146,0.008454,"0.372","1.7999999999999999E-2"
6481,"ILMN_1725809","IL18BP","interleukin 18 binding protein (IL18BP), transcript variant D, mRNA.","Chr11: 71.394317",6.569,"N/A","N/A","N/A",-0.217,146,0.00846,"0.44400000000000001","0.28399999999999997"
6482,"ILMN_1671142","GPR68","G protein-coupled receptor 68 (GPR68), mRNA.","Chr14: 90.768860",7.527,"N/A","N/A","N/A",-0.217,146,0.008461,"0.36","-0.40200000000000002"
6483,"ILMN_1800874","MRO","maestro (MRO), mRNA.","Chr18: 46.578705",7.035,"N/A","N/A","N/A",0.217,146,0.008465,"0.251","-0.36599999999999999"
6484,"ILMN_1743583","MADD","MAP-kinase activating death domain (MADD), transcript variant 3, mRNA.","Chr11: 47.308034",10.44,"N/A","N/A","N/A",-0.217,146,0.008468,"0.34499999999999997","-0.29699999999999999"
6485,"ILMN_1714602","CD86","CD86 molecule (CD86), transcript variant 2, mRNA.","Chr3: 123.322569",7.199,"N/A","N/A","N/A",0.217,146,0.008469,"0.28199999999999997","0.154"
6486,"ILMN_1741613","SERINC1","serine incorporator 1 (SERINC1), mRNA.","Chr6: 122.806526",12.48,"N/A","N/A","N/A",-0.217,146,0.008484,"0.37","0.48799999999999999"
6487,"ILMN_1772383","KIAA1754L","KIAA1754-like (KIAA1754L), transcript variant 1, mRNA.","Chr2: 96.356029",6.669,"N/A","N/A","N/A",-0.217,146,0.008486,"--","--"
6488,"ILMN_1799278","IGSF2","immunoglobulin superfamily, member 2 (IGSF2), mRNA.","Chr1: 117.378227",6.697,"N/A","N/A","N/A",-0.217,146,0.008486,"0.35799999999999998","--"
6489,"ILMN_1682930","SIPA1","signal-induced proliferation-associated gene 1 (SIPA1), transcript variant 2, mRNA.","Chr11: 65.174880",7.761,"N/A","N/A","N/A",0.217,146,0.00849,"0.36099999999999999","1.2E-2"
6490,"ILMN_1778371","CCBL2","cysteine conjugate-beta lyase 2 (CCBL2), transcript variant 2, mRNA.","Chr1: 89.174279",8.726,"N/A","N/A","N/A",-0.217,146,0.008497,"--","0.61899999999999999"
6491,"ILMN_1736441","PDXP","pyridoxal (pyridoxine, vitamin B6) phosphatase (PDXP), mRNA.","Chr22: 36.392700",15.896,"N/A","N/A","N/A",-0.217,146,0.008502,"0.374","-0.40200000000000002"
6492,"ILMN_1779685","ACCN1","amiloride-sensitive cation channel 1, neuronal (degenerin) (ACCN1), transcript variant 1, mRNA.","Chr17: 28.364423",10.889,"N/A","N/A","N/A",-0.217,146,0.008509,"0.32500000000000001","-0.20499999999999999"
6493,"ILMN_1756657","TRIM7","tripartite motif-containing 7 (TRIM7), transcript variant 6, mRNA.","Chr5: 180.562879",6.726,"N/A","N/A","N/A",-0.217,146,0.00851,"--","0.23499999999999999"
6494,"ILMN_1802093","ZNF677","zinc finger protein 677 (ZNF677), mRNA.","Chr19: 58.430835",6.68,"N/A","N/A","N/A",-0.217,146,0.008512,"--","--"
6495,"ILMN_1704015","SYNGAP1","synaptic Ras GTPase activating protein 1 homolog (rat) (SYNGAP1), mRNA.","Chr6: 33.529045",6.695,"N/A","N/A","N/A",-0.217,146,0.008513,"--","-0.35899999999999999"
6496,"ILMN_1763712","FOXA2","forkhead box A2 (FOXA2), transcript variant 1, mRNA.","Chr20: 22.512901",6.665,"N/A","N/A","N/A",-0.217,146,0.00852,"0.34100000000000003","0.35599999999999998"
6497,"ILMN_1684520","C9ORF97","chromosome 9 open reading frame 97 (C9orf97), mRNA.","ChrUn: 1.000000",6.972,"N/A","N/A","N/A",0.217,146,0.008522,"--","--"
6498,"ILMN_1653712","UAP1L1","UDP-N-acteylglucosamine pyrophosphorylase 1-like 1 (UAP1L1), mRNA.","Chr9: 139.098360",7.445,"N/A","N/A","N/A",0.217,146,0.008529,"--","0.32200000000000001"
6499,"ILMN_1804111","CETN3","centrin, EF-hand protein, 3 (CDC31 homolog, yeast) (CETN3), mRNA.","Chr5: 89.730981",6.662,"N/A","N/A","N/A",-0.217,146,0.00854,"0.33100000000000002","-0.53"
6500,"ILMN_1695311","HLA-DMA","major histocompatibility complex, class II, DM alpha (HLA-DMA), mRNA.","Chr6: 33.024380",8.952,"N/A","N/A","N/A",0.217,146,0.008543,"0.35","--"
6501,"ILMN_1712040","FARP1","FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived) (FARP1), transcript variant 2, mRNA.","Chr13: 97.663587",6.7,"N/A","N/A","N/A",0.217,146,0.008552,"0.17699999999999999","0.311"
6502,"ILMN_1658802","KRTCAP2","keratinocyte associated protein 2 (KRTCAP2), mRNA.","Chr1: 153.408549",12.096,"N/A","N/A","N/A",0.217,146,0.008552,"0.27","0.42099999999999999"
6503,"ILMN_1792296","CCDC83","coiled-coil domain containing 83 (CCDC83), mRNA.","Chr11: 85.308428",6.516,"N/A","N/A","N/A",-0.217,146,0.008559,"--","3.1E-2"
6504,"ILMN_1738773","HRC","histidine rich calcium binding protein (HRC), mRNA.","Chr19: 54.347075",6.961,"N/A","N/A","N/A",0.217,146,0.008561,"0.36699999999999999","0.13100000000000001"
6505,"ILMN_1811849","MGC42090","hypothetical protein MGC42090 (MGC42090), mRNA.","Chr7: 19.725834",7.313,"N/A","N/A","N/A",-0.217,146,0.008568,"--","--"
6506,"ILMN_1769839","L1TD1","LINE-1 type transposase domain containing 1 (L1TD1), mRNA.","Chr1: 62.449711",6.771,"N/A","N/A","N/A",-0.217,146,0.00857,"0.249","-9.9000000000000005E-2"
6507,"ILMN_1667885","BCL11B","B-cell CLL/lymphoma 11B (zinc finger protein) (BCL11B), transcript variant 1, mRNA.","Chr14: 98.767560",6.627,"N/A","N/A","N/A",-0.217,146,0.008584,"0.4","-9.6000000000000002E-2"
6508,"ILMN_1758548","NEK7","NIMA (never in mitosis gene a)-related kinase 7 (NEK7), mRNA.","Chr1: 196.555203",6.791,"N/A","N/A","N/A",0.217,146,0.008589,"0.36299999999999999","0.23"
6509,"ILMN_1766505","COMMD10","COMM domain containing 10 (COMMD10), mRNA.","Chr5: 115.656358",8.744,"N/A","N/A","N/A",-0.217,146,0.008591,"--","9.2999999999999999E-2"
6510,"ILMN_1700169","C15ORF44","chromosome 15 open reading frame 44 (C15orf44), mRNA.","Chr15: 63.690395",6.71,"N/A","N/A","N/A",-0.217,146,0.008592,"--","--"
6511,"ILMN_1727800","CLUL1","clusterin-like 1 (retinal) (CLUL1), transcript variant 2, mRNA.","Chr18: 0.606700",6.685,"N/A","N/A","N/A",-0.217,146,0.008596,"--","--"
6512,"ILMN_1704195","FUK","fucokinase (FUK), mRNA.","Chr16: 69.071564",8.716,"N/A","N/A","N/A",0.217,146,0.0086,"0.36499999999999999","0.115"
6513,"ILMN_1704758","CXORF15","chromosome X open reading frame 15 (CXorf15), mRNA.","ChrX: 16.769999",6.924,"N/A","N/A","N/A",-0.217,146,0.0086,"--","--"
6514,"ILMN_1695414","ASF1B","ASF1 anti-silencing function 1 homolog B (S. cerevisiae) (ASF1B), mRNA.","Chr19: 14.091475",6.632,"N/A","N/A","N/A",-0.217,146,0.008605,"0.19800000000000001","-0.52900000000000003"
6515,"ILMN_1705627","USP2","ubiquitin specific peptidase 2 (USP2), transcript variant 2, mRNA.","Chr11: 118.732814",7.35,"N/A","N/A","N/A",0.217,146,0.008624,"--","-0.25800000000000001"
6516,"ILMN_1702657","FLJ16478","FLJ16478 protein (FLJ16478), mRNA.","Chr1: 155.328629",6.669,"N/A","N/A","N/A",-0.217,146,0.008624,"--","--"
6517,"ILMN_1709539","ACSM1","acyl-CoA synthetase medium-chain family member 1 (ACSM1), mRNA.","ChrUn: 1.000000",6.718,"N/A","N/A","N/A",-0.217,146,0.008625,"0.26900000000000002","0.59799999999999998"
6518,"ILMN_1702696","AFAR3","aflatoxin B1 aldehyde reductase 3 (AFAR3), mRNA.","Chr1: 19.465180",6.868,"N/A","N/A","N/A",-0.217,146,0.008643,"--","--"
6519,"ILMN_1770576","FLJ43505","FLJ43505 protein (FLJ43505), mRNA.","ChrUn: 1.000000",6.508,"N/A","N/A","N/A",-0.217,146,0.008654,"--","--"
6520,"ILMN_1810467","PPP2R1A","protein phosphatase 2 (formerly 2A), regulatory subunit A , alpha isoform (PPP2R1A), mRNA.","Chr19: 57.421318",14.837,"N/A","N/A","N/A",-0.217,146,0.008661,"--","0.15"
6521,"ILMN_1677559","ELA3A","elastase 3A, pancreatic (ELA3A), mRNA.","Chr1: 22.204624",6.617,"N/A","N/A","N/A",-0.217,146,0.008672,"--","--"
6522,"ILMN_1784216","KRTAP19-6","keratin associated protein 19-6 (KRTAP19-6), mRNA.","Chr21: 30.835920",6.71,"N/A","N/A","N/A",-0.216,146,0.008676,"--","--"
6523,"ILMN_1652434","MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like (MTHFD2L), mRNA.","Chr4: 75.387561",7.567,"N/A","N/A","N/A",-0.216,146,0.008676,"--","--"
6524,"ILMN_1718898","HOXC9","homeobox C9 (HOXC9), mRNA.","Chr12: 52.683077",6.708,"N/A","N/A","N/A",-0.216,146,0.008683,"0.31900000000000001","0.153"
6525,"ILMN_1656274","PRPF38A","PRP38 pre-mRNA processing factor 38 (yeast) domain containing A (PRPF38A), transcript variant 2, mRNA.","Chr1: 52.656274",8.287,"N/A","N/A","N/A",0.216,146,0.008687,"--","-0.54200000000000004"
6526,"ILMN_1737011","GOLPH2","golgi phosphoprotein 2 (GOLPH2), transcript variant 2, mRNA.","Chr9: 87.904772",6.645,"N/A","N/A","N/A",-0.216,146,0.008692,"0.44900000000000001","-6.4000000000000001E-2"
6527,"ILMN_1692092","WWP1","WW domain containing E3 ubiquitin protein ligase 1 (WWP1), mRNA.","Chr8: 87.548671",11.75,"N/A","N/A","N/A",-0.216,146,0.008693,"--","-0.1"
6528,"ILMN_1652866","LMX1B","LIM homeobox transcription factor 1, beta (LMX1B), mRNA.","Chr9: 128.497960",6.665,"N/A","N/A","N/A",-0.216,146,0.008693,"0.57999999999999996","0.374"
6529,"ILMN_1662619","TFPI","tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor) (TFPI), transcript variant 2, mRNA.","ChrUn: 1.000000",6.932,"N/A","N/A","N/A",0.216,146,0.008699,"--","0.109"
6530,"ILMN_1728258","PFN2","profilin 2 (PFN2), transcript variant 2, mRNA.","Chr3: 151.165925",14.09,"N/A","N/A","N/A",-0.216,146,0.008702,"0.38300000000000001","-0.23699999999999999"
6531,"ILMN_1652580","POLD1","polymerase (DNA directed), delta 1, catalytic subunit 125kDa (POLD1), mRNA.","Chr19: 55.612125",6.979,"N/A","N/A","N/A",0.216,146,0.008706,"0.38400000000000001","-0.28399999999999997"
6532,"ILMN_1672128","ATF4","activating transcription factor 4 (tax-responsive enhancer element B67) (ATF4), transcript variant 1, mRNA.","Chr22: 38.248549",14.854,"N/A","N/A","N/A",-0.216,146,0.008708,"0.39700000000000002","0.23"
6533,"ILMN_1728137","MMP16","matrix metallopeptidase 16 (membrane-inserted) (MMP16), transcript variant 2, mRNA.","Chr8: 89.155967",6.765,"N/A","N/A","N/A",-0.216,146,0.00871,"0.28899999999999998","-0.187"
6534,"ILMN_1743763","TJAP1","tight junction associated protein 1 (peripheral) (TJAP1), mRNA.","Chr6: 43.582165",10.448,"N/A","N/A","N/A",0.216,146,0.008711,"--","-0.42599999999999999"
6535,"ILMN_1677186","MGC52498","hypothetical protein MGC52498 (MGC52498), mRNA.","Chr1: 52.907542",6.588,"N/A","N/A","N/A",-0.216,146,0.008714,"--","--"
6536,"ILMN_1789653","PBLD","phenazine biosynthesis-like protein domain containing (PBLD), transcript variant 2, mRNA.","Chr10: 69.718413",6.74,"N/A","N/A","N/A",0.216,146,0.008718,"0.14699999999999999","0.66400000000000003"
6537,"ILMN_1758537","C12ORF12","chromosome 12 open reading frame 12 (C12orf12), mRNA.","Chr12: 89.870722",6.595,"N/A","N/A","N/A",-0.216,146,0.008739,"--","--"
6538,"ILMN_1707630","USH3A","Usher syndrome 3A (USH3A), transcript variant 3, mRNA.","Chr3: 152.143036",6.569,"N/A","N/A","N/A",-0.216,146,0.008742,"0.26400000000000001","--"
6539,"ILMN_1674009","TKTL1","transketolase-like 1 (TKTL1), mRNA.","ChrX: 153.211796",6.549,"N/A","N/A","N/A",-0.216,146,0.008751,"--","-0.58599999999999997"
6540,"ILMN_1815063","PXK","PX domain containing serine/threonine kinase (PXK), mRNA.","Chr3: 58.385775",7.735,"N/A","N/A","N/A",0.216,146,0.008765,"0.23","-0.42599999999999999"
6541,"ILMN_1657519","STK35","serine/threonine kinase 35 (STK35), mRNA.","Chr20: 2.076878",10.7,"N/A","N/A","N/A",-0.216,146,0.00877,"--","-0.42899999999999999"
6542,"ILMN_1787408","NUDT17","nudix (nucleoside diphosphate linked moiety X)-type motif 17 (NUDT17), mRNA.","Chr1: 144.298298",6.699,"N/A","N/A","N/A",-0.216,146,0.008784,"--","-9.4E-2"
6543,"ILMN_1678669","RRM2","ribonucleotide reductase M2 polypeptide (RRM2), mRNA.","Chr2: 10.187637",6.709,"N/A","N/A","N/A",-0.216,146,0.008786,"0.48099999999999998","-0.25700000000000001"
6544,"ILMN_1657634","FANCD2","Fanconi anemia, complementation group D2 (FANCD2), transcript variant 1, mRNA.","Chr3: 10.116094",6.554,"N/A","N/A","N/A",-0.216,146,0.008788,"0.38200000000000001","-0.64100000000000001"
6545,"ILMN_1778709","PICALM","phosphatidylinositol binding clathrin assembly protein","Chr11: 85.379025",6.934,"N/A","N/A","N/A",-0.216,146,0.008797,"0.40600000000000003","0.28000000000000003"
6546,"ILMN_1754223","YPEL2","yippee-like 2 (Drosophila) (YPEL2), mRNA.","Chr17: 54.833570",10.391,"N/A","N/A","N/A",-0.216,146,0.008813,"--","5.8000000000000003E-2"
6547,"ILMN_1734496","ARID1A","AT rich interactive domain 1A (SWI-like) (ARID1A), transcript variant 1, mRNA.","ChrUn: 1.000000",6.655,"N/A","N/A","N/A",-0.216,146,0.008814,"0.32100000000000001","-0.23499999999999999"
6548,"ILMN_1716382","LOC387882","hypothetical protein (LOC387882), mRNA.","Chr12: 104.288777",7.367,"N/A","N/A","N/A",0.216,146,0.008829,"--","--"
6549,"ILMN_1776967","LRRC50","leucine rich repeat containing 50 (LRRC50), mRNA.","Chr16: 82.767369",7.076,"N/A","N/A","N/A",-0.216,146,0.008832,"0.23300000000000001","-0.19600000000000001"
6550,"ILMN_1693594","CYP4Z1","cytochrome P450, family 4, subfamily Z, polypeptide 1 (CYP4Z1), mRNA.","ChrUn: 1.000000",6.861,"N/A","N/A","N/A",-0.216,146,0.008838,"--","--"
6551,"ILMN_1701802","TMEM54","transmembrane protein 54 (TMEM54), mRNA.","Chr1: 33.132847",8.775,"N/A","N/A","N/A",0.216,146,0.008848,"--","-4.3999999999999997E-2"
6552,"ILMN_1746606","PGAP1","GPI deacylase (PGAP1), mRNA.","Chr2: 197.406630",7.946,"N/A","N/A","N/A",-0.216,146,0.008852,"0.41599999999999998","0.23499999999999999"
6553,"ILMN_1714170","SPSB1","splA/ryanodine receptor domain and SOCS box containing 1 (SPSB1), mRNA.","Chr1: 9.351943",7.408,"N/A","N/A","N/A",0.216,146,0.008855,"--","-3.9E-2"
6554,"ILMN_1774071","CD177","CD177 molecule (CD177), mRNA.","ChrUn: 1.000000",6.617,"N/A","N/A","N/A",-0.216,146,0.008863,"--","-0.13100000000000001"
6555,"ILMN_1702407","SPIN1","spindlin 1 (SPIN1), mRNA.","ChrUn: 1.000000",9.319,"N/A","N/A","N/A",-0.216,146,0.008868,"--","8.0000000000000002E-3"
6556,"ILMN_1748894","GTPBP3","GTP binding protein 3 (mitochondrial) (GTPBP3), transcript variant V, mRNA.","Chr19: 17.314411",9.066,"N/A","N/A","N/A",-0.216,146,0.008872,"0.32200000000000001","0.21199999999999999"
6557,"ILMN_1667261","PJA1","praja 1 (PJA1), transcript variant 1, mRNA.","ChrX: 68.299732",6.642,"N/A","N/A","N/A",-0.216,146,0.008873,"0.376","-1.7000000000000001E-2"
6558,"ILMN_1722369","IMPG1","interphotoreceptor matrix proteoglycan 1 (IMPG1), mRNA.","Chr6: 76.690123",6.86,"N/A","N/A","N/A",-0.216,146,0.00888,"0.25700000000000001","-0.20300000000000001"
6559,"ILMN_1652006","SMC1A","structural maintenance of chromosomes 1A (SMC1A), mRNA.","ChrX: 53.418080",7.192,"N/A","N/A","N/A",-0.216,146,0.008886,"--","0.28199999999999997"
6560,"ILMN_1744806","CPB2","carboxypeptidase B2 (plasma) (CPB2), transcript variant 1, mRNA.","ChrUn: 1.000000",6.634,"N/A","N/A","N/A",-0.216,146,0.0089,"0.45100000000000001","0.59299999999999997"
6561,"ILMN_1803825","CXCL12","chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1) (CXCL12), transcript variant 2, mRNA.","Chr10: 44.186029",6.944,"N/A","N/A","N/A",0.216,146,0.008919,"0.314","0.46400000000000002"
6562,"ILMN_1673548","HSPC159","galectin-related protein (HSPC159), mRNA.","Chr2: 64.539199",7.205,"N/A","N/A","N/A",-0.216,146,0.008932,"--","--"
6563,"ILMN_1777665","SLC22A13","solute carrier family 22 (organic cation transporter), member 13 (SLC22A13), mRNA.","Chr3: 38.294450",6.628,"N/A","N/A","N/A",-0.216,146,0.008935,"--","0.33"
6564,"ILMN_1798536","JOSD1","Josephin domain containing 1 (JOSD1), mRNA.","Chr22: 37.411744",11.333,"N/A","N/A","N/A",-0.216,146,0.00894,"0.27600000000000002","4.2999999999999997E-2"
6565,"ILMN_1773696","RGMB","RGM domain family, member B (RGMB), transcript variant 2, mRNA.","Chr5: 98.137809",6.656,"N/A","N/A","N/A",-0.216,146,0.008945,"--","6.0000000000000001E-3"
6566,"ILMN_1654737","TRIM32","tripartite motif-containing 32 (TRIM32), mRNA.","Chr9: 118.502403",8.151,"N/A","N/A","N/A",-0.216,146,0.008948,"--","-0.14099999999999999"
6567,"ILMN_1680054","LAMB3","laminin, beta 3 (LAMB3), transcript variant 1, mRNA.","Chr1: 207.892354",6.513,"N/A","N/A","N/A",-0.216,146,0.008982,"0.25700000000000001","-0.21099999999999999"
6568,"ILMN_1728570","TCF21","transcription factor 21 (TCF21), transcript variant 2, mRNA.","Chr6: 134.254573",6.629,"N/A","N/A","N/A",-0.215,146,0.009021,"--","0.20399999999999999"
6569,"ILMN_1757298","BTBD7","BTB (POZ) domain containing 7 (BTBD7), transcript variant 2, mRNA.","Chr14: 92.823779",6.982,"N/A","N/A","N/A",-0.215,146,0.009024,"0.34","5.3999999999999999E-2"
6570,"ILMN_1745963","FOLR2","folate receptor 2 (fetal, macrophage)","Chr11: 71.610373",7.146,"N/A","N/A","N/A",0.215,146,0.009036,"0.56200000000000006","0.38700000000000001"
6571,"ILMN_1653158","DPRX","divergent-paired related homeobox (DPRX), mRNA.","Chr19: 58.831994",6.638,"N/A","N/A","N/A",-0.215,146,0.00904,"--","--"
6572,"ILMN_1756787","CASP3","caspase 3, apoptosis-related cysteine peptidase (CASP3), transcript variant alpha, mRNA.","Chr4: 185.786039",9.15,"N/A","N/A","N/A",0.215,146,0.009051,"0.29899999999999999","-0.122"
6573,"ILMN_1754912","GLE1L","GLE1 RNA export mediator-like (yeast) (GLE1L), transcript variant 1, mRNA.","Chr9: 130.344264",10.264,"N/A","N/A","N/A",-0.215,146,0.009063,"--","-0.12"
6574,"ILMN_1725519","CCL11","chemokine (C-C motif) ligand 11 (CCL11), mRNA.","Chr17: 29.639054",6.508,"N/A","N/A","N/A",-0.215,146,0.009063,"0.35499999999999998","0.109"
6575,"ILMN_1782761","ARHGAP20","Rho GTPase activating protein 20 (ARHGAP20), mRNA.","Chr11: 109.953474",8.309,"N/A","N/A","N/A",-0.215,146,0.009067,"0.27100000000000002","-0.36799999999999999"
6576,"ILMN_1746666","BIVM","basic, immunoglobulin-like variable motif containing (BIVM), mRNA.","Chr13: 102.291340",8.171,"N/A","N/A","N/A",-0.215,146,0.009074,"0.249","0.313"
6577,"ILMN_1795557","SNX3","sorting nexin 3 (SNX3), transcript variant 3, mRNA.","Chr6: 108.650153",6.716,"N/A","N/A","N/A",-0.215,146,0.009074,"--","-0.23499999999999999"
6578,"ILMN_1775637","CBFA2T3","core-binding factor, runt domain, alpha subunit 2; translocated to, 3 (CBFA2T3), transcript variant 1, mRNA.","Chr16: 87.468883",8.448,"N/A","N/A","N/A",-0.215,146,0.009077,"0.32900000000000001","1.0999999999999999E-2"
6579,"ILMN_1694799","PIAS2","protein inhibitor of activated STAT, 2 (PIAS2), transcript variant alpha, mRNA.","Chr18: 42.654970",8.876,"N/A","N/A","N/A",-0.215,146,0.009091,"0.32600000000000001","-0.41299999999999998"
6580,"ILMN_1652975","DLK1","delta-like 1 homolog (Drosophila) (DLK1), transcript variant 1, mRNA.","Chr14: 100.270537",6.581,"N/A","N/A","N/A",-0.215,146,0.009099,"0.38600000000000001","6.9000000000000006E-2"
6581,"ILMN_1744835","MRPL21","mitochondrial ribosomal protein L21 (MRPL21), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr11: 68.417485",12.357,"N/A","N/A","N/A",-0.215,146,0.0091,"--","0.308"
6582,"ILMN_1781824","FASLG","Fas ligand (TNF superfamily, member 6) (FASLG), mRNA.","Chr1: 170.902228",6.595,"N/A","N/A","N/A",-0.215,146,0.009107,"0.30499999999999999","--"
6583,"ILMN_1723113","WFDC13","WAP four-disulfide core domain 13 (WFDC13), mRNA.","Chr20: 43.770490",6.681,"N/A","N/A","N/A",-0.215,146,0.00911,"--","7.8E-2"
6584,"ILMN_1694068","EFCAB2","EF-hand calcium binding domain 2 (EFCAB2), mRNA.","Chr1: 243.317644",6.674,"N/A","N/A","N/A",-0.215,146,0.009115,"--","-6.0000000000000001E-3"
6585,"ILMN_1696567","LY6G6E","lymphocyte antigen 6 complex, locus G6E (LY6G6E), mRNA.","Chr6: 31.788224",6.717,"N/A","N/A","N/A",-0.215,146,0.009118,"--","-0.19900000000000001"
6586,"ILMN_1804455","LOC441931","putative G-protein coupled receptor (LOC441931) on chromosome 1.","ChrUn: 1.000000",6.806,"N/A","N/A","N/A",-0.215,146,0.009119,"--","--"
6587,"ILMN_1670217","MCF2L2","MCF.2 cell line derived transforming sequence-like 2 (MCF2L2), mRNA.","Chr3: 184.379260",7.359,"N/A","N/A","N/A",0.215,146,0.009133,"--","--"
6588,"ILMN_1794033","CRIPAK","cysteine-rich PAK1 inhibitor (CRIPAK), mRNA.","Chr4: 1.379532",8.526,"N/A","N/A","N/A",0.215,146,0.00915,"--","--"
6589,"ILMN_1813568","TRPV1","transient receptor potential cation channel, subfamily V, member 1 (TRPV1), transcript variant 4, mRNA.","ChrUn: 1.000000",7.411,"N/A","N/A","N/A",0.215,146,0.009155,"--","0.56100000000000005"
6590,"ILMN_1702073","ODF2L","outer dense fiber of sperm tails 2-like (ODF2L), transcript variant 2, mRNA.","Chr1: 86.593121",7.549,"N/A","N/A","N/A",-0.215,146,0.009158,"--","-0.46500000000000002"
6591,"ILMN_1759453","UQCRB","ubiquinol-cytochrome c reductase binding protein (UQCRB), mRNA.","Chr8: 97.314630",10.954,"N/A","N/A","N/A",-0.215,146,0.009167,"--","0.33400000000000002"
6592,"ILMN_1691962","OR2H1","olfactory receptor, family 2, subfamily H, member 1 (OR2H1), mRNA.","Chr6: 29.539680",6.708,"N/A","N/A","N/A",-0.215,146,0.009171,"--","--"
6593,"ILMN_1671532","LBX1","ladybird homeobox 1 (LBX1), mRNA.","Chr10: 102.977208",6.627,"N/A","N/A","N/A",-0.215,146,0.009174,"0.26800000000000002","-3.2000000000000001E-2"
6594,"ILMN_1756595","SH3TC1","SH3 domain and tetratricopeptide repeats 1 (SH3TC1), mRNA.","Chr4: 8.293402",7.008,"N/A","N/A","N/A",0.215,146,0.009178,"--","0.47699999999999998"
