"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
5873,"ILMN_1755555","BLR1","Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5) (BLR1), transcript variant 1, mRNA.","Chr11: 118.271997",6.863,"N/A","N/A","N/A",-0.237,146,0.003941,"0.34899999999999998","-7.6999999999999999E-2"
5874,"ILMN_1655608","KLHL18","kelch-like 18 (Drosophila) (KLHL18), mRNA.","Chr3: 47.363002",7.848,"N/A","N/A","N/A",-0.237,146,0.003943,"--","-0.2"
5875,"ILMN_1743378","CHEK2","CHK2 checkpoint homolog (S. pombe) (CHEK2), transcript variant 2, mRNA.","Chr22: 27.425868",6.956,"N/A","N/A","N/A",-0.237,146,0.003945,"0.34300000000000003","-3.7999999999999999E-2"
5876,"ILMN_1739925","SLC28A1","solute carrier family 28 (sodium-coupled nucleoside transporter), member 1 (SLC28A1), transcript variant 2, mRNA.","Chr15: 83.240099",7.084,"N/A","N/A","N/A",-0.237,146,0.003951,"--","7.2999999999999995E-2"
5877,"ILMN_1773849","ATP6V0C","ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c (ATP6V0C), mRNA.","Chr16: 2.509727",10.646,"N/A","N/A","N/A",0.237,146,0.003953,"0.41","0.25"
5878,"ILMN_1773238","XCR1","chemokine (C motif) receptor 1 (XCR1), transcript variant 1, mRNA.","Chr3: 46.038659",6.839,"N/A","N/A","N/A",-0.237,146,0.003954,"--","-2.4E-2"
5879,"ILMN_1760741","NDUFA9","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa (NDUFA9), mRNA.","Chr12: 4.666412",10.426,"N/A","N/A","N/A",0.237,146,0.003956,"0.39900000000000002","0.35399999999999998"
5880,"ILMN_1804213","LOC284912","hypothetical gene supported by BC001801 (LOC284912), mRNA.","Chr22: 34.353248",6.794,"N/A","N/A","N/A",-0.237,146,0.003956,"--","--"
5881,"ILMN_1672415","FBXO3","F-box protein 3 (FBXO3), transcript variant 2, mRNA.","Chr11: 33.725073",6.957,"N/A","N/A","N/A",-0.237,146,0.003957,"0.29299999999999998","-2.1000000000000001E-2"
5882,"ILMN_1800844","ARPC5L","actin related protein 2/3 complex, subunit 5-like (ARPC5L), mRNA.","Chr9: 126.679326",11.524,"N/A","N/A","N/A",-0.237,146,0.003959,"--","0.03"
5883,"ILMN_1758846","ANKRD40","ankyrin repeat domain 40 (ANKRD40), mRNA.","Chr17: 46.127867",8.361,"N/A","N/A","N/A",0.237,146,0.003963,"--","5.1999999999999998E-2"
5884,"ILMN_1785804","ERVWE1","endogenous retroviral family W, env(C7), member 1 (syncytin) (ERVWE1), mRNA.","Chr7: 91.936090",7.007,"N/A","N/A","N/A",-0.237,146,0.003963,"--","--"
5885,"ILMN_1663502","WHSC1","Wolf-Hirschhorn syndrome candidate 1 (WHSC1), transcript variant 7, mRNA.","ChrUn: 1.000000",7.01,"N/A","N/A","N/A",-0.237,146,0.003981,"0.313","-0.40899999999999997"
5886,"ILMN_1714515","MRPS12","mitochondrial ribosomal protein S12 (MRPS12), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr19: 44.115277",8.019,"N/A","N/A","N/A",0.237,146,0.003981,"0.32500000000000001","0.67"
5887,"ILMN_1708477","LOC400707","hypothetical gene supported by AK124070 (LOC400707), mRNA.","Chr19: 51.691445",6.76,"N/A","N/A","N/A",-0.237,146,0.003982,"--","--"
5888,"ILMN_1798533","ZNF22","zinc finger protein 22 (KOX 15) (ZNF22), mRNA.","Chr10: 44.820315",9.399,"N/A","N/A","N/A",0.237,146,0.003983,"--","--"
5889,"ILMN_1687661","MAP2K3","mitogen-activated protein kinase kinase 3 (MAP2K3), transcript variant C, mRNA.","Chr17: 21.142195",6.741,"N/A","N/A","N/A",-0.237,146,0.003986,"0.442","0.17299999999999999"
5890,"ILMN_1761130","WFDC10A","WAP four-disulfide core domain 10A (WFDC10A), mRNA.","Chr20: 43.691819",6.717,"N/A","N/A","N/A",-0.237,146,0.003986,"--","--"
5891,"ILMN_1722119","RCCD1","RCC1 domain containing 1 (RCCD1), transcript variant 1, mRNA.","Chr15: 89.307233",8.969,"N/A","N/A","N/A",-0.237,146,0.003987,"--","-0.23899999999999999"
5892,"ILMN_1717524","LIPT1","lipoyltransferase 1 (LIPT1), transcript variant 4, mRNA.","Chr2: 99.145252",7.41,"N/A","N/A","N/A",0.237,146,0.003987,"--","0.17"
5893,"ILMN_1659770","KCNJ15","potassium inwardly-rectifying channel, subfamily J, member 15 (KCNJ15), transcript variant 1, mRNA.","Chr21: 38.550774",6.782,"N/A","N/A","N/A",-0.237,146,0.003988,"0.28199999999999997","0.28499999999999998"
5894,"ILMN_1707371","CCDC48","coiled-coil domain containing 48 (CCDC48), mRNA.","Chr3: 130.242002",6.934,"N/A","N/A","N/A",-0.237,146,0.003988,"--","--"
5895,"ILMN_1737011","GOLPH2","golgi phosphoprotein 2 (GOLPH2), transcript variant 2, mRNA.","Chr9: 87.904772",6.749,"N/A","N/A","N/A",-0.237,146,0.003989,"0.44900000000000001","-6.4000000000000001E-2"
5896,"ILMN_1665319","NRTN","neurturin (NRTN), mRNA.","Chr19: 5.779098",6.702,"N/A","N/A","N/A",-0.237,146,0.003992,"0.40200000000000002","-5.2999999999999999E-2"
5897,"ILMN_1691662","HAVCR1","hepatitis A virus cellular receptor 1 (HAVCR1), mRNA.","Chr5: 156.389286",6.677,"N/A","N/A","N/A",-0.237,146,0.003995,"0.39400000000000002","-0.29799999999999999"
5898,"ILMN_1701482","POFUT2","protein O-fucosyltransferase 2 (POFUT2), transcript variant 1, mRNA.","ChrUn: 1.000000",6.799,"N/A","N/A","N/A",-0.237,146,0.003995,"0.13200000000000001","2.8000000000000001E-2"
5899,"ILMN_1735608","C19ORF47","chromosome 19 open reading frame 47 (C19orf47), mRNA.","Chr19: 45.519080",6.891,"N/A","N/A","N/A",-0.237,146,0.003995,"--","--"
5900,"ILMN_1662263","MDP-1","magnesium-dependent phosphatase 1 (MDP-1), mRNA.","Chr14: 23.753607",8.526,"N/A","N/A","N/A",0.237,146,0.004,"0.35799999999999998","--"
5901,"ILMN_1674069","TOMM7","translocase of outer mitochondrial membrane 7 homolog (yeast) (TOMM7), mRNA.","Chr7: 22.819227",18.058,"N/A","N/A","N/A",-0.237,146,0.004001,"--","0.313"
5902,"ILMN_1711346","EGFLAM","EGF-like, fibronectin type III and laminin G domains (EGFLAM), transcript variant 1, mRNA.","Chr5: 38.388117",6.766,"N/A","N/A","N/A",-0.237,146,0.004001,"0.255","-0.04"
5903,"ILMN_1750850","KLK14","kallikrein-related peptidase 14 (KLK14), mRNA.","Chr19: 56.273966",6.892,"N/A","N/A","N/A",-0.237,146,0.004001,"0.313","-6.0999999999999999E-2"
5904,"ILMN_1754303","RPL30","ribosomal protein L30 (RPL30), mRNA.","Chr8: 99.126752",17.206,"N/A","N/A","N/A",0.237,146,0.004003,"0.29399999999999998","-0.15"
5905,"ILMN_1741253","EDD1","E3 ubiquitin protein ligase, HECT domain containing, 1 (EDD1), mRNA.","Chr8: 103.335455",8.348,"N/A","N/A","N/A",-0.237,146,0.004004,"--","--"
5906,"ILMN_1713978","SDF2","stromal cell-derived factor 2 (SDF2), mRNA.","Chr17: 23.999933",9.706,"N/A","N/A","N/A",0.237,146,0.004004,"0.182","0.38400000000000001"
5907,"ILMN_1741155","ZNF41","zinc finger protein 41 (ZNF41), transcript variant 1, mRNA.","ChrX: 47.226830",6.881,"N/A","N/A","N/A",-0.237,146,0.004008,"--","--"
5908,"ILMN_1771921","HSCB","HscB iron-sulfur cluster co-chaperone homolog (E. coli) (HSCB), mRNA.","Chr22: 27.470632",7.37,"N/A","N/A","N/A",0.237,146,0.004011,"--","9.1999999999999998E-2"
5909,"ILMN_1732850","COL21A1","collagen, type XXI, alpha 1 (COL21A1), mRNA.","Chr6: 56.029843",7.311,"N/A","N/A","N/A",-0.237,146,0.004017,"--","--"
5910,"ILMN_1675150","HKR1","GLI-Kruppel family member HKR1 (HKR1), mRNA.","Chr19: 42.547078",7.556,"N/A","N/A","N/A",-0.237,146,0.004018,"--","--"
5911,"ILMN_1705117","SEC13","SEC13 homolog (S. cerevisiae) (SEC13), mRNA.","Chr3: 10.317931",8.763,"N/A","N/A","N/A",0.237,146,0.004019,"--","0.19800000000000001"
5912,"ILMN_1745976","TRAF4","TNF receptor-associated factor 4 (TRAF4), mRNA.","ChrUn: 1.000000",6.903,"N/A","N/A","N/A",-0.237,146,0.004021,"--","0.32600000000000001"
5913,"ILMN_1766859","MSL2L1","male-specific lethal 2-like 1 (Drosophila) (MSL2L1), mRNA.","Chr3: 137.351055",7.007,"N/A","N/A","N/A",-0.237,146,0.004025,"0.23400000000000001","5.5E-2"
5914,"ILMN_1663185","PLEKHA8","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 (PLEKHA8), mRNA.","Chr7: 30.096433",6.866,"N/A","N/A","N/A",-0.237,146,0.004025,"0.24199999999999999","0.23300000000000001"
5915,"ILMN_1780827","EPS8L2","EPS8-like 2 (EPS8L2), mRNA. XM_943956 XM_943960 XM_943963 XM_943966","Chr11: 0.696244",6.727,"N/A","N/A","N/A",-0.237,146,0.004025,"0.151","0.22"
5916,"ILMN_1765165","VPS13B","vacuolar protein sorting 13B (yeast) (VPS13B), transcript variant 2, mRNA.","Chr8: 100.095258",7.017,"N/A","N/A","N/A",-0.237,146,0.004028,"--","--"
5917,"ILMN_1790309","PINX1","PIN2-interacting protein 1 (PINX1), mRNA.","Chr8: 10.660696",7.406,"N/A","N/A","N/A",-0.237,146,0.004028,"0.24","-0.41699999999999998"
5918,"ILMN_1697642","BCAP29","B-cell receptor-associated protein 29 (BCAP29), transcript variant 3, mRNA.","Chr7: 107.021675",8.397,"N/A","N/A","N/A",0.237,146,0.004034,"0.216","-0.44"
5919,"ILMN_1725802","RASGRF1","Ras protein-specific guanine nucleotide-releasing factor 1 (RASGRF1), transcript variant 1, mRNA.","Chr15: 77.085813",6.783,"N/A","N/A","N/A",-0.237,146,0.004035,"--","-0.26100000000000001"
5920,"ILMN_1722788","C1ORF49","chromosome 1 open reading frame 49 (C1orf49), mRNA.","Chr1: 176.758158",6.764,"N/A","N/A","N/A",-0.237,146,0.004041,"--","--"
5921,"ILMN_1801118","C16ORF33","chromosome 16 open reading frame 33 (C16orf33), mRNA.","Chr16: 0.047174",11.917,"N/A","N/A","N/A",0.237,146,0.004041,"--","--"
5922,"ILMN_1807808","MACF1","microtubule-actin crosslinking factor 1 (MACF1), transcript variant 1, mRNA.","Chr1: 39.725080",14.962,"N/A","N/A","N/A",-0.237,146,0.004042,"0.35299999999999998","-4.1000000000000002E-2"
5923,"ILMN_1809818","PRCC","papillary renal cell carcinoma (translocation-associated) (PRCC), transcript variant 1, mRNA.","Chr1: 155.028114",7.548,"N/A","N/A","N/A",0.237,146,0.004045,"0.309","-0.115"
5924,"ILMN_1753658","C6ORF118","chromosome 6 open reading frame 118 (C6orf118), mRNA.","Chr6: 165.613504",6.709,"N/A","N/A","N/A",-0.237,146,0.004045,"--","--"
5925,"ILMN_1668446","ABCA9","ATP-binding cassette, sub-family A (ABC1), member 9 (ABCA9), mRNA.","Chr17: 64.483214",6.975,"N/A","N/A","N/A",-0.237,146,0.004045,"--","0.28799999999999998"
5926,"ILMN_1744220","KLF17","Kruppel-like factor 17 (KLF17), mRNA.","ChrUn: 1.000000",6.828,"N/A","N/A","N/A",-0.237,146,0.004052,"0.216","-0.54700000000000004"
5927,"ILMN_1732039","DDX3Y","DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked (DDX3Y), mRNA.","ChrY: 13.541574",6.835,"N/A","N/A","N/A",-0.237,146,0.004053,"--","0.437"
5928,"ILMN_1758784","ATP2C1","ATPase, Ca++ transporting, type 2C, member 1 (ATP2C1), transcript variant 2, mRNA.","Chr3: 132.199280",7.565,"N/A","N/A","N/A",0.236,146,0.004054,"0.36099999999999999","-0.33200000000000002"
5929,"ILMN_1791403","MTIF2","mitochondrial translational initiation factor 2 (MTIF2), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr2: 55.349475",6.783,"N/A","N/A","N/A",-0.236,146,0.004061,"0.23799999999999999","3.2000000000000001E-2"
5930,"ILMN_1678805","POMT2","protein-O-mannosyltransferase 2 (POMT2), mRNA.","Chr14: 76.811245",9.635,"N/A","N/A","N/A",-0.236,146,0.004062,"0.31900000000000001","-0.154"
5931,"ILMN_1788166","TTK","TTK protein kinase (TTK), mRNA.","Chr6: 80.807086",6.697,"N/A","N/A","N/A",-0.236,146,0.004066,"--","-0.53100000000000003"
5932,"ILMN_1713561","C20ORF103","chromosome 20 open reading frame 103 (C20orf103), mRNA.","Chr20: 9.458993",8.652,"N/A","N/A","N/A",0.236,146,0.004066,"--","--"
5933,"ILMN_1730625","AHSG","alpha-2-HS-glycoprotein (AHSG), mRNA.","Chr3: 187.821573",6.773,"N/A","N/A","N/A",-0.236,146,0.004067,"0.52600000000000002","0.64100000000000001"
5934,"ILMN_1729402","CHRM2","cholinergic receptor, muscarinic 2 (CHRM2), transcript variant 2, mRNA.","Chr7: 136.204615",6.793,"N/A","N/A","N/A",-0.236,146,0.004068,"0.377","0.185"
5935,"ILMN_1782954","HIP2","huntingtin interacting protein 2 (HIP2), mRNA.","Chr4: 39.457459",9.123,"N/A","N/A","N/A",0.236,146,0.004069,"--","-0.45400000000000001"
5936,"ILMN_1739653","TAS2R7","taste receptor, type 2, member 7 (TAS2R7), mRNA.","Chr12: 10.845775",6.762,"N/A","N/A","N/A",-0.236,146,0.004071,"--","--"
5937,"ILMN_1784303","PTGIR","prostaglandin I2 (prostacyclin) receptor (IP) (PTGIR), mRNA.","Chr19: 51.815790",6.844,"N/A","N/A","N/A",-0.236,146,0.004071,"0.45400000000000001","4.4999999999999998E-2"
5938,"ILMN_1696266","XRCC3","X-ray repair complementing defective repair in Chinese hamster cells 3 (XRCC3), mRNA.","Chr14: 103.233872",7.438,"N/A","N/A","N/A",-0.236,146,0.004073,"--","-3.5999999999999997E-2"
5939,"ILMN_1802557","HEBP1","heme binding protein 1 (HEBP1), mRNA.","Chr12: 13.019219",8.833,"N/A","N/A","N/A",0.236,146,0.004075,"0.36199999999999999","0.60399999999999998"
5940,"ILMN_1815527","HBD","hemoglobin, delta (HBD), mRNA.","Chr11: 5.210750",6.914,"N/A","N/A","N/A",-0.236,146,0.004079,"--","--"
5941,"ILMN_1691264","NAT8B","N-acetyltransferase 8B (gene/pseudogene) (NAT8B), mRNA.","ChrUn: 1.000000",6.738,"N/A","N/A","N/A",-0.236,146,0.00408,"--","--"
5942,"ILMN_1696330","GUF1","GUF1 GTPase homolog (S. cerevisiae) (GUF1), mRNA.","Chr4: 44.395629",7.273,"N/A","N/A","N/A",0.236,146,0.004081,"--","0.36699999999999999"
5943,"ILMN_1694068","EFCAB2","EF-hand calcium binding domain 2 (EFCAB2), mRNA.","Chr1: 243.317644",6.747,"N/A","N/A","N/A",-0.236,146,0.004081,"--","-6.0000000000000001E-3"
5944,"ILMN_1652774","L3MBTL3","l(3)mbt-like 3 (Drosophila) (L3MBTL3), transcript variant 1, mRNA.","Chr6: 130.412600",6.795,"N/A","N/A","N/A",-0.236,146,0.004085,"--","0.13100000000000001"
5945,"ILMN_1682110","HOXA10","homeobox A10 (HOXA10), transcript variant 1, mRNA.","Chr7: 27.179908",6.784,"N/A","N/A","N/A",-0.236,146,0.004085,"0.38","0.03"
5946,"ILMN_1655894","MYL1","myosin, light chain 1, alkali; skeletal, fast (MYL1), transcript variant 1f, mRNA.","ChrUn: 1.000000",6.799,"N/A","N/A","N/A",-0.236,146,0.004086,"0.42899999999999999","7.1999999999999995E-2"
5947,"ILMN_1736862","ATP1B1","ATPase, Na+/K+ transporting, beta 1 polypeptide (ATP1B1), transcript variant 1, mRNA.","Chr1: 167.367688",12.222,"N/A","N/A","N/A",0.236,146,0.004086,"0.46","0.14599999999999999"
5948,"ILMN_1705763","SCT","secretin (SCT), mRNA.","Chr11: 0.616764",6.902,"N/A","N/A","N/A",-0.236,146,0.00409,"0.54100000000000004","-9.9000000000000005E-2"
5949,"ILMN_1691807","RPS15","ribosomal protein S15 (RPS15), mRNA.","Chr19: 1.389366",7.161,"N/A","N/A","N/A",0.236,146,0.004093,"0.29799999999999999","8.5000000000000006E-2"
5950,"ILMN_1775883","IVL","involucrin (IVL), mRNA.","Chr1: 151.150790",6.904,"N/A","N/A","N/A",-0.236,146,0.004094,"0.41299999999999998","-0.05"
5951,"ILMN_1709020","MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2 (MYBL2), mRNA.","Chr20: 41.778162",6.916,"N/A","N/A","N/A",-0.236,146,0.004094,"0.376","-0.377"
5952,"ILMN_1807034","CALCA","calcitonin/calcitonin-related polypeptide, alpha (CALCA), transcript variant 3, mRNA.","Chr11: 14.944865",6.774,"N/A","N/A","N/A",-0.236,146,0.004107,"0.35099999999999998","0.39200000000000002"
5953,"ILMN_1690963","DDEF1","development and differentiation enhancing factor 1 (DDEF1), mRNA.","Chr8: 131.134338",9.539,"N/A","N/A","N/A",-0.236,146,0.004109,"0.35099999999999998","--"
5954,"ILMN_1727495","L3MBTL3","l(3)mbt-like 3 (Drosophila) (L3MBTL3), transcript variant 1, mRNA.","Chr6: 130.504093",7.137,"N/A","N/A","N/A",-0.236,146,0.004111,"--","0.13100000000000001"
5955,"ILMN_1657398","LOC284757","hypothetical protein LOC284757 (LOC284757), mRNA.","Chr20: 58.332875",6.92,"N/A","N/A","N/A",-0.236,146,0.004111,"--","--"
5956,"ILMN_1671603","THRAP6","thyroid hormone receptor associated protein 6 (THRAP6), mRNA.","Chr8: 118.612188",8.957,"N/A","N/A","N/A",0.236,146,0.004112,"0.32200000000000001","--"
5957,"ILMN_1722158","CASP5","caspase 5, apoptosis-related cysteine peptidase (CASP5), mRNA.","Chr11: 104.371710",6.761,"N/A","N/A","N/A",-0.236,146,0.004113,"--","--"
5958,"ILMN_1779800","MARK1","MAP/microtubule affinity-regulating kinase 1 (MARK1), mRNA.","Chr1: 218.903601",9.011,"N/A","N/A","N/A",-0.236,146,0.004114,"0.44800000000000001","-0.122"
5959,"ILMN_1784323","IL24","interleukin 24 (IL24), transcript variant 1, mRNA.","Chr1: 205.139403",6.828,"N/A","N/A","N/A",-0.236,146,0.00412,"0.36099999999999999","-3.0000000000000001E-3"
5960,"ILMN_1680231","FAM119B","family with sequence similarity 119, member B (FAM119B), transcript variant 2, mRNA.","Chr12: 56.454743",7,"N/A","N/A","N/A",-0.236,146,0.004125,"--","--"
5961,"ILMN_1717063","FBXO9","F-box protein 9 (FBXO9), transcript variant 2, mRNA.","ChrUn: 1.000000",7.734,"N/A","N/A","N/A",0.236,146,0.004125,"0.192","7.0999999999999994E-2"
5962,"ILMN_1731948","PCK1","phosphoenolpyruvate carboxykinase 1 (soluble) (PCK1), mRNA.","Chr20: 55.574072",6.816,"N/A","N/A","N/A",-0.236,146,0.004125,"0.438","0.753"
5963,"ILMN_1778681","EBF1","early B-cell factor 1 (EBF1), mRNA.","Chr5: 158.058476",10.428,"N/A","N/A","N/A",-0.236,146,0.004129,"0.37","0.14599999999999999"
5964,"ILMN_1802223","ATP2B2","ATPase, Ca++ transporting, plasma membrane 2 (ATP2B2), transcript variant 1, mRNA.","Chr3: 10.343026",12.045,"N/A","N/A","N/A",-0.236,146,0.00413,"0.437","-0.14599999999999999"
5965,"ILMN_1693401","KLHL28","kelch-like 28 (Drosophila) (KLHL28), mRNA.","ChrUn: 1.000000",10.295,"N/A","N/A","N/A",-0.236,146,0.004132,"--","-0.184"
5966,"ILMN_1810159","FLJ90650","laeverin (FLJ90650), mRNA.","Chr5: 115.391085",6.79,"N/A","N/A","N/A",-0.236,146,0.004132,"--","--"
5967,"ILMN_1771746","C6ORF165","chromosome 6 open reading frame 165 (C6orf165), transcript variant 2, mRNA.","Chr6: 88.197559",6.882,"N/A","N/A","N/A",-0.236,146,0.004132,"--","--"
5968,"ILMN_1710297","EDNRB","endothelin receptor type B (EDNRB), transcript variant 2, mRNA.","Chr13: 77.390773",6.781,"N/A","N/A","N/A",0.236,146,0.004138,"0.40200000000000002","0.46899999999999997"
5969,"ILMN_1802757","CBWD1","COBW domain containing 1 (CBWD1), mRNA.","Chr9: 1.000000",6.756,"N/A","N/A","N/A",-0.236,146,0.004139,"--","-0.39600000000000002"
5970,"ILMN_1721963","MEN1","multiple endocrine neoplasia I (MEN1), transcript variant 1, mRNA.","Chr11: 64.327764",7.021,"N/A","N/A","N/A",-0.236,146,0.004139,"0.39100000000000001","-1.9E-2"
5971,"ILMN_1704476","LOC283152","hypothetical protein LOC283152 (LOC283152), mRNA.","Chr11: 118.566707",6.762,"N/A","N/A","N/A",-0.236,146,0.004141,"--","--"
5972,"ILMN_1705699","IQCH","IQ motif containing H (IQCH), transcript variant 1, mRNA.","Chr15: 65.573662",6.96,"N/A","N/A","N/A",-0.236,146,0.004143,"0.26","-0.503"
5973,"ILMN_1806657","FLJ45530","FLJ45530 protein (FLJ45530), mRNA.","Chr16: 87.147930",6.773,"N/A","N/A","N/A",-0.236,146,0.004147,"--","--"
5974,"ILMN_1772253","PHF12","PHD finger protein 12 (PHF12), transcript variant 2, mRNA.","Chr17: 24.263325",6.792,"N/A","N/A","N/A",-0.236,146,0.004148,"0.14699999999999999","-0.125"
5975,"ILMN_1667120","FBXO9","F-box protein 9 (FBXO9), transcript variant 1, mRNA.","Chr6: 52.935803",6.874,"N/A","N/A","N/A",-0.236,146,0.004149,"0.192","7.0999999999999994E-2"
5976,"ILMN_1736860","LOC399898","hypothetical gene supported by AK128188 (LOC399898), misc RNA.","ChrUn: 1.000000",6.865,"N/A","N/A","N/A",-0.236,146,0.004151,"--","--"
5977,"ILMN_1747962","UTS2R","urotensin 2 receptor (UTS2R), mRNA.","Chr17: 77.926549",6.795,"N/A","N/A","N/A",-0.236,146,0.004152,"--","6.8000000000000005E-2"
5978,"ILMN_1717902","ERBB2","v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian) (ERBB2), transcript variant 2, mRNA.","Chr17: 35.104827",6.947,"N/A","N/A","N/A",-0.236,146,0.004153,"0.28799999999999998","0.12"
5979,"ILMN_1803621","OR13G1","olfactory receptor, family 13, subfamily G, member 1 (OR13G1), mRNA.","Chr1: 245.902401",6.713,"N/A","N/A","N/A",-0.236,146,0.004157,"--","--"
5980,"ILMN_1657603","FLJ32310","hypothetical protein FLJ32310 (FLJ32310), mRNA.","Chr15: 84.640066",6.716,"N/A","N/A","N/A",-0.236,146,0.004163,"--","--"
5981,"ILMN_1689461","SP7","Sp7 transcription factor (SP7), mRNA.","Chr12: 52.006810",6.823,"N/A","N/A","N/A",-0.236,146,0.004163,"--","-0.16900000000000001"
5982,"ILMN_1672496","DNAJA1","DnaJ (Hsp40) homolog, subfamily A, member 1 (DNAJA1), mRNA.","Chr9: 33.028862",12.829,"N/A","N/A","N/A",0.236,146,0.004164,"0.29799999999999999","0.17799999999999999"
5983,"ILMN_1774476","LOC343521","Tctex2 beta (LOC343521), mRNA.","Chr1: 45.044907",6.775,"N/A","N/A","N/A",-0.236,146,0.004167,"--","--"
5984,"ILMN_1705659","FAM71C","family with sequence similarity 71, member C (FAM71C), mRNA.","Chr12: 98.567788",6.763,"N/A","N/A","N/A",-0.236,146,0.004175,"--","--"
5985,"ILMN_1798288","MOBKL2C","MOB1, Mps One Binder kinase activator-like 2C (yeast) (MOBKL2C), transcript variant 1, mRNA.","Chr1: 46.846111",9.189,"N/A","N/A","N/A",-0.236,146,0.004176,"--","0.34599999999999997"
5986,"ILMN_1805932","C6ORF163","chromosome 6 open reading frame 163 (C6orf163), mRNA.","Chr6: 88.131575",6.959,"N/A","N/A","N/A",-0.236,146,0.004192,"--","--"
5987,"ILMN_1785922","LOC388965","similar to hepatitis C virus core-binding protein 6; cervical cancer oncogene 3 (LOC388965), mRNA.","Chr2: 84.372451",6.751,"N/A","N/A","N/A",-0.236,146,0.004194,"--","--"
5988,"ILMN_1678863","C7ORF29","chromosome 7 open reading frame 29 (C7orf29), mRNA.","Chr7: 149.660406",6.862,"N/A","N/A","N/A",-0.236,146,0.004196,"--","--"
5989,"ILMN_1695157","CA4","carbonic anhydrase IV (CA4), mRNA.","Chr17: 55.591584",12.56,"N/A","N/A","N/A",-0.236,146,0.004196,"0.43099999999999999","--"
5990,"ILMN_1771509","SLC36A3","solute carrier family 36 (proton/amino acid symporter), member 3 (SLC36A3), mRNA.","Chr5: 150.637153",6.677,"N/A","N/A","N/A",-0.236,146,0.004198,"--","-0.59099999999999997"
5991,"ILMN_1748386","MB","myoglobin (MB), transcript variant 3, mRNA.","Chr22: 34.343425",6.713,"N/A","N/A","N/A",-0.236,146,0.004199,"0.54100000000000004","0.16800000000000001"
