"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign"
5315,"ILMN_1741200","RFX5","regulatory factor X, 5 (influences HLA class II expression) (RFX5), transcript variant 2, mRNA.","Chr1: 149.580030",9.624,"N/A","N/A","N/A",-0.286,145,0.0004973,"0.34899999999999898","0.23799999999999899",5993,"1",149.58003,"-1"
5316,"ILMN_1709333","OAS2","2'-5'-oligoadenylate synthetase 2, 69/71kDa (OAS2), transcript variant 1, mRNA.","Chr12: 111.900935",6.937,"N/A","N/A","N/A",-0.286,145,0.0004978,"0.34100000000000003","0.20899999999999899",4939,"12",111.900935,"-1"
5317,"ILMN_1708529","PAPPA2","pappalysin 2 (PAPPA2), transcript variant 2, mRNA.","Chr1: 174.926033",6.993,"N/A","N/A","N/A",-0.286,145,0.0004985,"0.53900000000000003","0.441",60676,"1",174.926033,"-1"
5318,"ILMN_1791711","DUOXA2","dual oxidase maturation factor 2 (DUOXA2), mRNA.","ChrUn: 1.000000",6.933,"N/A","N/A","N/A",-0.286,145,0.0004991,"0.34599999999999898","-0.106",405753,"Un",1,"-1"
5319,"ILMN_1739608","CP","ceruloplasmin (ferroxidase) (CP), mRNA.","ChrUn: 1.000000",7.42,"N/A","N/A","N/A",0.286,145,0.0004991,"0.47799999999999898","0.61599999999999899",1356,"Un",1,"1"
5320,"ILMN_1721978","CARD11","caspase recruitment domain family, member 11 (CARD11), mRNA.","Chr7: 2.912325",7.164,"N/A","N/A","N/A",-0.286,145,0.0004998,"0.32200000000000001","-0.14599999999999899",84433,"7",2.912325,"-1"
5321,"ILMN_1793841","ZNF542","zinc finger protein 542 (ZNF542) on chromosome 19.","ChrUn: 1.000000",6.993,"N/A","N/A","N/A",-0.285,145,0.0004999,"--","--",147947,"Un",1,"-1"
5322,"ILMN_1712236","PPP1R3B","protein phosphatase 1, regulatory (inhibitor) subunit 3B (PPP1R3B), mRNA.","Chr8: 9.033458",6.972,"N/A","N/A","N/A",-0.285,145,0.0005002,"0.39800000000000002","0.47799999999999898",79660,"8",9.033458,"-1"
5323,"ILMN_1677932","LEREPO4","likely ortholog of mouse immediate early response, erythropoietin 4 (LEREPO4), mRNA.","Chr2: 187.081706",6.897,"N/A","N/A","N/A",-0.285,145,0.0005006,"--","--",55854,"2",187.081706,"-1"
5324,"ILMN_1711516","ATP6V1A","ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A (ATP6V1A), mRNA.","Chr3: 115.013346",14.662,"N/A","N/A","N/A",-0.285,145,0.0005006,"--","-0.106",523,"3",115.013346,"-1"
5325,"ILMN_1676899","YEATS2","YEATS domain containing 2 (YEATS2), mRNA.","Chr3: 185.012751",9.518,"N/A","N/A","N/A",0.285,145,0.0005012,"--","3.1E-2",55689,"3",185.012751,"1"
5326,"ILMN_1686868","FAIM","Fas apoptotic inhibitory molecule (FAIM), transcript variant 2, mRNA.","Chr3: 139.821251",6.905,"N/A","N/A","N/A",-0.285,145,0.0005018,"0.35499999999999898","-9.09999999999999E-2",55179,"3",139.821251,"-1"
5327,"ILMN_1736060","GLT6D1","glycosyltransferase 6 domain containing 1 (GLT6D1), mRNA.","Chr9: 137.655671",6.879,"N/A","N/A","N/A",-0.285,145,0.0005019,"0.29899999999999899","-0.53900000000000003",360203,"9",137.655671,"-1"
5328,"ILMN_1803613","PPAN","peter pan homolog (Drosophila) (PPAN), mRNA.","Chr19: 10.082676",7.603,"N/A","N/A","N/A",-0.285,145,0.0005022,"0.30399999999999899","-0.16300000000000001",56342,"19",10.082676,"-1"
5329,"ILMN_1692342","CDC42BPG","CDC42 binding protein kinase gamma (DMPK-like) (CDC42BPG), mRNA.","Chr11: 64.351209",6.888,"N/A","N/A","N/A",-0.285,145,0.0005034,"0.28899999999999898","0.1",55561,"11",64.351209,"-1"
5330,"ILMN_1767992","SLC12A6","solute carrier family 12 (potassium/chloride transporters), member 6 (SLC12A6), transcript variant 6, mRNA.","ChrUn: 1.000000",7.065,"N/A","N/A","N/A",-0.285,145,0.000504,"--","-0.29499999999999899",9990,"Un",1,"-1"
5331,"ILMN_1711427","VN1R2","vomeronasal 1 receptor 2 (VN1R2), mRNA.","Chr19: 58.454055",6.932,"N/A","N/A","N/A",-0.285,145,0.0005046,"--","--",317701,"19",58.454055,"-1"
5332,"ILMN_1746664","WSB2","WD repeat and SOCS box-containing 2 (WSB2), mRNA.","Chr12: 116.955182",10.127,"N/A","N/A","N/A",-0.285,145,0.0005063,"--","0.27500000000000002",55884,"12",116.955182,"-1"
5333,"ILMN_1724424","PRRT2","proline-rich transmembrane protein 2 (PRRT2), mRNA.","Chr16: 29.734492",13.048,"N/A","N/A","N/A",-0.285,145,0.0005069,"--","--",112476,"16",29.734492,"-1"
5334,"ILMN_1774580","MRPL48","mitochondrial ribosomal protein L48 (MRPL48), nuclear gene encoding mitochondrial protein, mRNA.","Chr11: 73.248681",10.599,"N/A","N/A","N/A",0.285,145,0.0005102,"--","0.184",51642,"11",73.248681,"1"
5335,"ILMN_1651624","C6ORF201","chromosome 6 open reading frame 201 (C6orf201), mRNA.","Chr6: 4.075782",6.898,"N/A","N/A","N/A",-0.285,145,0.0005114,"--","--",404220,"6",4.075782,"-1"
5336,"ILMN_1778575","WNT7A","wingless-type MMTV integration site family, member 7A (WNT7A), mRNA.","Chr3: 13.835227",7.293,"N/A","N/A","N/A",-0.285,145,0.0005115,"--","-0.30499999999999899",7476,"3",13.835227,"-1"
5337,"ILMN_1678695","RBBP8","retinoblastoma binding protein 8 (RBBP8), transcript variant 3, mRNA.","Chr18: 18.768070",6.87,"N/A","N/A","N/A",-0.285,145,0.0005122,"--","0.33",5932,"18",18.76807,"-1"
5338,"ILMN_1807691","FLJ44186","FLJ44186 protein (FLJ44186), mRNA.","Chr7: 138.788134",6.906,"N/A","N/A","N/A",-0.285,145,0.0005125,"--","--",346689,"7",138.788134,"-1"
5339,"ILMN_1686538","COL2A1","collagen, type II, alpha 1 (primary osteoarthritis, spondyloepiphyseal dysplasia, congenital) (COL2A1), transcript variant 2, mRNA.","ChrUn: 1.000000",6.902,"N/A","N/A","N/A",-0.285,145,0.0005129,"0.28799999999999898","-0.27100000000000002",1280,"Un",1,"-1"
5340,"ILMN_1786211","HERC1","hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 1 (HERC1), mRNA.","ChrUn: 1.000000",10.449,"N/A","N/A","N/A",-0.285,145,0.0005132,"0.32400000000000001","3.4000000000000002E-2",8925,"Un",1,"-1"
5341,"ILMN_1684401","FMO1","flavin containing monooxygenase 1 (FMO1), mRNA.","Chr1: 169.521454",6.981,"N/A","N/A","N/A",-0.285,145,0.0005135,"0.61699999999999899","0.68200000000000005",2326,"1",169.521454,"-1"
5342,"ILMN_1770260","NFKBIZ","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta (NFKBIZ), transcript variant 1, mRNA.","Chr3: 103.051345",6.862,"N/A","N/A","N/A",-0.285,145,0.0005146,"0.313","0.118999999999999",64332,"3",103.051345,"-1"
5343,"ILMN_1724386","PCDHGA7","protocadherin gamma subfamily A, 7 (PCDHGA7), transcript variant 2, mRNA.","Chr5: 140.745294",6.889,"N/A","N/A","N/A",-0.285,145,0.0005148,"--","0.34300000000000003",56108,"5",140.745294,"-1"
5344,"ILMN_1667670","SLC25A15","solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 (SLC25A15), nuclear gene encoding mitochondrial protein, mRNA.","Chr13: 40.284295",7.562,"N/A","N/A","N/A",-0.285,145,0.0005153,"--","0.71199999999999897",10166,"13",40.284295,"-1"
5345,"ILMN_1779195","MBD3L3","similar to methyl-CpG binding domain protein 3-like 2 (LOC653657), mRNA.","Chr19: 7.007271",6.837,"N/A","N/A","N/A",-0.285,145,0.0005158,"--","--",653657,"19",7.007271,"-1"
5346,"ILMN_1786734","EIF5","eukaryotic translation initiation factor 5 (EIF5), transcript variant 1, mRNA.","Chr14: 102.880615",7.228,"N/A","N/A","N/A",-0.285,145,0.0005167,"--","-0.28299999999999897",1983,"14",102.880615,"-1"
5347,"ILMN_1708152","BPIL2","bactericidal/permeability-increasing protein-like 2 (BPIL2), mRNA.","Chr22: 31.157344",6.974,"N/A","N/A","N/A",-0.285,145,0.0005169,"--","0.32600000000000001",254240,"22",31.157344,"-1"
5348,"ILMN_1774742","MTTP","microsomal triglyceride transfer protein (MTTP), mRNA.","Chr4: 100.763406",7.025,"N/A","N/A","N/A",-0.285,145,0.0005171,"0.38800000000000001","0.29899999999999899",4547,"4",100.763406,"-1"
5349,"ILMN_1756522","LCE3A","late cornified envelope 3A (LCE3A), mRNA.","Chr1: 150.861941",6.961,"N/A","N/A","N/A",-0.285,145,0.0005174,"--","-0.118999999999999",353142,"1",150.861941,"-1"
5350,"ILMN_1795788","ADPRHL1","ADP-ribosylhydrolase like 1 (ADPRHL1), transcript variant 1, mRNA.","Chr13: 113.155551",6.91,"N/A","N/A","N/A",-0.285,145,0.0005184,"--","0.29099999999999898",113622,"13",113.155551,"-1"
5351,"ILMN_1670805","FLJ40296","FLJ40296 protein (FLJ40296), mRNA.","Chr13: 56.613215",6.944,"N/A","N/A","N/A",-0.285,145,0.00052,"--","--",122183,"13",56.613215,"-1"
5352,"ILMN_1765855","LRRC8C","leucine rich repeat containing 8 family, member C (LRRC8C), mRNA.","Chr1: 89.953008",7.479,"N/A","N/A","N/A",0.285,145,0.000521,"0.26300000000000001","-0.19400000000000001",84230,"1",89.953008,"1"
5353,"ILMN_1798076","HOXD3","homeobox D3 (HOXD3), mRNA.","Chr2: 176.745798",7.434,"N/A","N/A","N/A",-0.285,145,0.0005219,"0.35399999999999898","0.219",3232,"2",176.745798,"-1"
5354,"ILMN_1780790","DPPA2","developmental pluripotency associated 2 (DPPA2), mRNA.","Chr3: 110.506066",6.875,"N/A","N/A","N/A",-0.285,145,0.0005226,"--","0.20200000000000001",151871,"3",110.506066,"-1"
5355,"ILMN_1686116","THBS1","thrombospondin 1 (THBS1), mRNA.","Chr15: 37.676117",7.658,"N/A","N/A","N/A",-0.285,145,0.0005227,"--","0.1",7057,"15",37.676117,"-1"
5356,"ILMN_1667675","BRDG1","BCR downstream signaling 1 (BRDG1), mRNA.","Chr4: 68.154849",6.905,"N/A","N/A","N/A",-0.285,145,0.000523,"--","--",26228,"4",68.154849,"-1"
5357,"ILMN_1717016","NBN","nibrin (NBN), transcript variant 2, mRNA.","Chr8: 91.062927",6.907,"N/A","N/A","N/A",-0.285,145,0.0005235,"0.33500000000000002","0.45600000000000002",4683,"8",91.062927,"-1"
5358,"ILMN_1656422","GPR87","G protein-coupled receptor 87 (GPR87), mRNA.","Chr3: 152.494681",6.87,"N/A","N/A","N/A",-0.285,145,0.0005239,"0.19500000000000001","-0.156",53836,"3",152.494681,"-1"
5359,"ILMN_1706051","PLD5","phospholipase D family, member 5 (PLD5), mRNA.","Chr1: 240.318912",7.763,"N/A","N/A","N/A",0.284,145,0.0005243,"--","-0.4",200150,"1",240.318912,"1"
5360,"ILMN_1675677","TMPRSS3","transmembrane protease, serine 3 (TMPRSS3), transcript variant D, mRNA.","Chr21: 42.675260",6.936,"N/A","N/A","N/A",-0.284,145,0.0005248,"--","4.9000000000000002E-2",64699,"21",42.67526,"-1"
5361,"ILMN_1769910","ULBP3","UL16 binding protein 3 (ULBP3), mRNA.","Chr6: 150.428751",6.972,"N/A","N/A","N/A",-0.284,145,0.0005252,"--","--",79465,"6",150.428751,"-1"
5362,"ILMN_1798163","UPF3B","UPF3 regulator of nonsense transcripts homolog B (yeast) (UPF3B), transcript variant 2, mRNA.","ChrX: 118.852108",9.147,"N/A","N/A","N/A",-0.284,145,0.0005254,"--","-1.09999999999999E-2",65109,"X",118.852108,"-1"
5363,"ILMN_1770339","RPAIN","RPA interacting protein (RPAIN), transcript variant 1, mRNA.","Chr17: 5.270286",8.767,"N/A","N/A","N/A",0.284,145,0.0005262,"0.27300000000000002","0.27900000000000003",84268,"17",5.270286,"1"
5364,"ILMN_1788351","MAP4","microtubule-associated protein 4 (MAP4), transcript variant 2, mRNA.","Chr3: 47.925602",6.957,"N/A","N/A","N/A",-0.284,145,0.0005263,"0.40100000000000002","--",4134,"3",47.925602,"-1"
5365,"ILMN_1740291","POLQ","polymerase (DNA directed), theta (POLQ), mRNA.","Chr3: 122.633049",6.918,"N/A","N/A","N/A",-0.284,145,0.0005266,"0.36299999999999899","0.14099999999999899",10721,"3",122.633049,"-1"
5366,"ILMN_1665923","THEM5","thioesterase superfamily member 5 (THEM5), mRNA.","Chr1: 150.085195",6.875,"N/A","N/A","N/A",-0.284,145,0.0005266,"--","-3.5000000000000003E-2",284486,"1",150.085195,"-1"
5367,"ILMN_1729409","DLC1","deleted in liver cancer 1 (DLC1), transcript variant 2, mRNA.","Chr8: 13.034973",7.003,"N/A","N/A","N/A",-0.284,145,0.0005273,"0.375","0.39800000000000002",10395,"8",13.034973,"-1"
5368,"ILMN_1765208","GLUL","glutamate-ammonia ligase (glutamine synthetase) (GLUL), transcript variant 3, mRNA.","Chr1: 180.626955",7.079,"N/A","N/A","N/A",0.284,145,0.0005285,"0.53600000000000003","0.56100000000000005",2752,"1",180.626955,"1"
5369,"ILMN_1806845","ALG3","asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase) (ALG3), transcript variant 3, mRNA.","Chr3: 185.449567",6.89,"N/A","N/A","N/A",-0.284,145,0.0005286,"--","0.41099999999999898",10195,"3",185.449567,"-1"
5370,"ILMN_1740627","TIAM2","T-cell lymphoma invasion and metastasis 2 (TIAM2), transcript variant 1, mRNA.","Chr6: 155.546177",6.935,"N/A","N/A","N/A",-0.284,145,0.000529,"--","0.14199999999999899",26230,"6",155.546177,"-1"
5371,"ILMN_1665778","FLJ45256","FLJ45256 protein (FLJ45256), mRNA.","Chr16: 24.581194",6.942,"N/A","N/A","N/A",-0.284,145,0.0005297,"--","--",400511,"16",24.581194,"-1"
5372,"ILMN_1786834","PRKX","protein kinase, X-linked (PRKX), mRNA.","ChrX: 3.532965",7.378,"N/A","N/A","N/A",0.284,145,0.0005297,"0.35799999999999899","0.33800000000000002",5613,"X",3.532965,"1"
5373,"ILMN_1722209","IL21R","interleukin 21 receptor (IL21R), transcript variant 1, mRNA.","Chr16: 27.346091",6.949,"N/A","N/A","N/A",-0.284,145,0.0005299,"0.34799999999999898","2.7E-2",50615,"16",27.346091,"-1"
5374,"ILMN_1686380","SYPL1","synaptophysin-like 1 (SYPL1), transcript variant 1, mRNA.","Chr7: 105.540172",6.91,"N/A","N/A","N/A",0.284,145,0.0005306,"--","--",6856,"7",105.540172,"1"
5375,"ILMN_1731612","UCHL5","ubiquitin carboxyl-terminal hydrolase L5 (UCHL5), mRNA.","ChrUn: 1.000000",8.21,"N/A","N/A","N/A",-0.284,145,0.0005311,"--","-0.433",51377,"Un",1,"-1"
5376,"ILMN_1726815","HIST1H3G","histone cluster 1, H3g (HIST1H3G), mRNA.","Chr6: 26.379155",7.029,"N/A","N/A","N/A",-0.284,145,0.0005325,"0.29799999999999899","-0.41799999999999898",8355,"6",26.379155,"-1"
5377,"ILMN_1708174","GGA1","golgi associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 3, mRNA.","Chr22: 36.343410",7.081,"N/A","N/A","N/A",0.284,145,0.0005336,"0.28000000000000003","-0.26500000000000001",26088,"22",36.34341,"1"
5378,"ILMN_1761348","ZNF530","zinc finger protein 530 (ZNF530), mRNA.","Chr19: 62.811134",6.933,"N/A","N/A","N/A",-0.284,145,0.0005339,"--","--",348327,"19",62.811134,"-1"
5379,"ILMN_1810346","SLC4A3","solute carrier family 4, anion exchanger, member 3 (SLC4A3), transcript variant 2, mRNA.","Chr2: 220.200616",6.874,"N/A","N/A","N/A",-0.284,145,0.000534,"--","0.20499999999999899",6508,"2",220.200616,"-1"
5380,"ILMN_1664265","EPHA1","EPH receptor A1 (EPHA1), mRNA.","Chr7: 142.798521",6.91,"N/A","N/A","N/A",-0.284,145,0.000534,"0.27800000000000002","0.186",2041,"7",142.798521,"-1"
5381,"ILMN_1774219","C2ORF51","chromosome 2 open reading frame 51 (C2orf51), mRNA.","Chr2: 88.609932",6.902,"N/A","N/A","N/A",-0.284,145,0.0005347,"--","--",200523,"2",88.609932,"-1"
5382,"ILMN_1764261","TMEM128","transmembrane protein 128 (TMEM128), mRNA.","Chr4: 4.288754",7.155,"N/A","N/A","N/A",0.284,145,0.000535,"--","-0.26900000000000002",85013,"4",4.288754,"1"
5383,"ILMN_1807044","UBADC1","ubiquitin associated domain containing 1 (UBADC1), mRNA.","Chr9: 137.964758",12.731,"N/A","N/A","N/A",-0.284,145,0.0005353,"--","--",10422,"9",137.964758,"-1"
5384,"ILMN_1763539","IER3IP1","immediate early response 3 interacting protein 1 (IER3IP1), mRNA.","ChrUn: 1.000000",7.361,"N/A","N/A","N/A",-0.284,145,0.0005354,"--","-0.188",51124,"Un",1,"-1"
5385,"ILMN_1805385","IL22RA2","interleukin 22 receptor, alpha 2 (IL22RA2), transcript variant 1, mRNA.","Chr6: 137.519591",6.981,"N/A","N/A","N/A",-0.284,145,0.0005356,"0.36399999999999899","0.33500000000000002",116379,"6",137.519591,"-1"
5386,"ILMN_1675483","ANKMY1","ankyrin repeat and MYND domain containing 1 (ANKMY1), transcript variant 2, mRNA.","Chr2: 241.067545",7.781,"N/A","N/A","N/A",0.284,145,0.0005358,"--","-0.51400000000000001",51281,"2",241.067545,"1"
5387,"ILMN_1792551","C1ORF175","chromosome 1 open reading frame 175 (C1orf175), mRNA.","Chr1: 54.948405",7.272,"N/A","N/A","N/A",0.284,145,0.0005365,"--","--",374977,"1",54.948405,"1"
5388,"ILMN_1761577","STEAP3","STEAP family member 3 (STEAP3), transcript variant 1, mRNA.","Chr2: 119.704685",6.964,"N/A","N/A","N/A",-0.284,145,0.0005366,"--","0.35699999999999898",55240,"2",119.704685,"-1"
5389,"ILMN_1814856","C9ORF7","chromosome 9 open reading frame 7 (C9orf7), mRNA.","Chr9: 135.325367",7.353,"N/A","N/A","N/A",0.284,145,0.0005369,"0.378","--",11094,"9",135.325367,"1"
5390,"ILMN_1682181","PHKG1","phosphorylase kinase, gamma 1 (muscle) (PHKG1), mRNA.","Chr7: 56.115878",7.64,"N/A","N/A","N/A",0.284,145,0.0005392,"0.31","2.4E-2",5260,"7",56.115878,"1"
5391,"ILMN_1753862","SRP54","signal recognition particle 54kDa (SRP54), mRNA.","Chr14: 34.567111",10.426,"N/A","N/A","N/A",0.284,145,0.0005395,"--","--",6729,"14",34.567111,"1"
5392,"ILMN_1759097","MLLT11","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11 (MLLT11), mRNA.","Chr1: 149.307256",15.612,"N/A","N/A","N/A",-0.284,145,0.0005409,"0.25600000000000001","-0.52100000000000002",10962,"1",149.307256,"-1"
5393,"ILMN_1715231","NR1I2","nuclear receptor subfamily 1, group I, member 2 (NR1I2), transcript variant 2, mRNA.","Chr3: 120.984284",7.021,"N/A","N/A","N/A",-0.284,145,0.000541,"0.33900000000000002","0.372",8856,"3",120.984284,"-1"
5394,"ILMN_1781669","PTH","parathyroid hormone (PTH), mRNA.","Chr11: 13.470686",6.913,"N/A","N/A","N/A",-0.284,145,0.0005411,"0.35399999999999898","1.09999999999999E-2",5741,"11",13.470686,"-1"
5395,"ILMN_1784216","KRTAP19-6","keratin associated protein 19-6 (KRTAP19-6), mRNA.","Chr21: 30.835920",6.937,"N/A","N/A","N/A",-0.284,145,0.0005416,"--","--",337973,"21",30.83592,"-1"
5396,"ILMN_1667405","C9ORF100","chromosome 9 open reading frame 100 (C9orf100), mRNA.","Chr9: 35.652611",6.872,"N/A","N/A","N/A",-0.284,145,0.0005417,"--","--",84904,"9",35.652611,"-1"
5397,"ILMN_1665205","ZNF260","zinc finger protein 260 (ZNF260), mRNA.","Chr19: 41.693589",8.074,"N/A","N/A","N/A",0.284,145,0.0005418,"--","--",339324,"19",41.693589,"1"
5398,"ILMN_1763144","NEU1","sialidase 1 (lysosomal sialidase) (NEU1), mRNA.","Chr6: 31.935266",8.226,"N/A","N/A","N/A",-0.284,145,0.0005421,"0.47099999999999898","0.52600000000000002",4758,"6",31.935266,"-1"
5399,"ILMN_1693148","ACAN","aggrecan (ACAN), transcript variant 2, mRNA.","ChrUn: 1.000000",6.816,"N/A","N/A","N/A",-0.284,145,0.0005425,"0.36499999999999899","7.3999999999999899E-2",176,"Un",1,"-1"
5400,"ILMN_1687510","HRNR","hornerin (HRNR), mRNA.","Chr1: 150.456516",6.902,"N/A","N/A","N/A",-0.284,145,0.0005428,"--","-0.06",388697,"1",150.456516,"-1"
5401,"ILMN_1759501","TNFSF15","tumor necrosis factor (ligand) superfamily, member 15 (TNFSF15), mRNA.","Chr9: 116.592418",6.996,"N/A","N/A","N/A",-0.284,145,0.0005428,"--","0.41299999999999898",9966,"9",116.592418,"-1"
5402,"ILMN_1754600","FNBP1L","formin binding protein 1-like (FNBP1L), transcript variant 2, mRNA.","Chr1: 93.792552",9.382,"N/A","N/A","N/A",-0.284,145,0.0005432,"0.19600000000000001","0.09",54874,"1",93.792552,"-1"
5403,"ILMN_1749610","ENSA","endosulfine alpha (ENSA), transcript variant 8, mRNA.","Chr1: 148.866280",6.923,"N/A","N/A","N/A",-0.284,145,0.0005439,"0.41799999999999898","-3.2000000000000001E-2",2029,"1",148.86628,"-1"
5404,"ILMN_1718449","NSUN5C","NOL1/NOP2/Sun domain family, member 5C (NSUN5C), transcript variant 2, mRNA.","Chr7: 72.057532",7.171,"N/A","N/A","N/A",0.284,145,0.000544,"--","--",260294,"7",72.057532,"1"
5405,"ILMN_1742947","SEC14L4","SEC14-like 4 (S. cerevisiae) (SEC14L4), mRNA.","Chr22: 29.215125",6.93,"N/A","N/A","N/A",-0.284,145,0.0005441,"0.5","0.34899999999999898",284904,"22",29.215125,"-1"
5406,"ILMN_1749984","LOC440313","hypothetical gene supported by AK127131 (LOC440313), mRNA.","Chr15: 99.140631",6.965,"N/A","N/A","N/A",-0.284,145,0.0005441,"--","--",440313,"15",99.140631,"-1"
5407,"ILMN_1670134","FADS1","fatty acid desaturase 1 (FADS1), mRNA.","Chr11: 61.323986",10.181,"N/A","N/A","N/A",0.284,145,0.0005443,"0.45900000000000002","0.47299999999999898",3992,"11",61.323986,"1"
5408,"ILMN_1773340","NKPD1","NTPase, KAP family P-loop domain containing 1 (NKPD1), mRNA.","Chr19: 50.346996",6.948,"N/A","N/A","N/A",-0.284,145,0.0005446,"0.38","-0.251",284353,"19",50.346996,"-1"
5409,"ILMN_1797219","CLCA1","chloride channel, calcium activated, family member 1 (CLCA1), mRNA.","ChrUn: 1.000000",6.991,"N/A","N/A","N/A",-0.284,145,0.0005452,"0.36499999999999899","0.23",1179,"Un",1,"-1"
5410,"ILMN_1716805","IQSEC3","IQ motif and Sec7 domain 3 (IQSEC3), mRNA.","Chr12: 0.057055",7.048,"N/A","N/A","N/A",-0.284,145,0.0005462,"0.187","-0.180999999999999",440073,"12",0.057055,"-1"
5411,"ILMN_1791678","TAT","tyrosine aminotransferase (TAT), nuclear gene encoding mitochondrial protein, mRNA.","Chr16: 70.158463",6.862,"N/A","N/A","N/A",-0.284,145,0.000547,"--","0.52900000000000003",6898,"16",70.158463,"-1"
5412,"ILMN_1684106","NR1I3","nuclear receptor subfamily 1, group I, member 3 (NR1I3), transcript variant 13, mRNA.","ChrUn: 1.000000",6.845,"N/A","N/A","N/A",-0.284,145,0.0005471,"0.29199999999999898","0.48199999999999898",9970,"Un",1,"-1"
5413,"ILMN_1793919","KCNT2","potassium channel, subfamily T, member 2 (KCNT2), mRNA.","Chr1: 194.464016",6.998,"N/A","N/A","N/A",-0.284,145,0.0005471,"0.16","0.255",343450,"1",194.464016,"-1"
5414,"ILMN_1757370","SMPD1","sphingomyelin phosphodiesterase 1, acid lysosomal (acid sphingomyelinase) (SMPD1), transcript variant 2, mRNA.","Chr11: 6.372556",8.031,"N/A","N/A","N/A",0.284,145,0.0005474,"--","0.57599999999999896",6609,"11",6.372556,"1"
5415,"ILMN_1680018","RIPK4","receptor-interacting serine-threonine kinase 4 (RIPK4), mRNA.","Chr21: 42.032984",7.071,"N/A","N/A","N/A",-0.284,145,0.0005478,"0.317","-1.2E-2",54101,"21",42.032984,"-1"
5416,"ILMN_1669291","ACHE","acetylcholinesterase (Yt blood group) (ACHE), transcript variant E4-E5, mRNA.","Chr7: 100.326003",6.989,"N/A","N/A","N/A",-0.284,145,0.0005481,"0.34699999999999898","-0.26100000000000001",43,"7",100.326003,"-1"
5417,"ILMN_1665691","ACTN3","actinin, alpha 3 (ACTN3), mRNA.","Chr11: 66.087191",6.951,"N/A","N/A","N/A",-0.284,145,0.0005488,"0.51","-0.13700000000000001",89,"11",66.087191,"-1"
