"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"4738",4738,"ILMN_1758056","SELENOK","selenoprotein K (SELK), mRNA.","Chr3: 53.900929",6.777,"N/A","N/A","N/A",-0.222,147,0.006763,"0.39500000000000002","0.36499999999999999","3",53.900929,"-1","58515"
"4739",4739,"ILMN_1795671","ADI1","acireductone dioxygenase 1 (ADI1), mRNA.","Chr2: 3.480735",10.981,"N/A","N/A","N/A",0.222,147,0.006769,"0.13100000000000001","0.622","2",3.480735,"1","55256"
"4740",4740,"ILMN_1685415","HBP1","HMG-box transcription factor 1 (HBP1), mRNA.","Chr7: 106.629731",7.882,"N/A","N/A","N/A",0.222,147,0.006781,"0.32400000000000001","0.55500000000000005","7",106.629731,"1","26959"
"4741",4741,"ILMN_1779501","MC5R","melanocortin 5 receptor (MC5R), mRNA.","Chr18: 13.816688",6.755,"N/A","N/A","N/A",-0.222,147,0.006781,"0.40799999999999997","0.106","18",13.816688,"-1","4161"
"4742",4742,"ILMN_1675905","LOC727901","similar to von Willebrand factor A domain-related protein isoform 1 (LOC727901), mRNA.","Chr1: 0.099480",6.633,"N/A","N/A","N/A",0.222,147,0.006786,"--","--","1",0.09948,"1","64856"
"4743",4743,"ILMN_1726924","SYNGR4","synaptogyrin 4 (SYNGR4), mRNA.","Chr19: 53.571336",6.751,"N/A","N/A","N/A",-0.222,147,0.006788,"--","-0.55400000000000005","19",53.571336,"-1","23546"
"4744",4744,"ILMN_1724066","PLCB2","phospholipase C, beta 2 (PLCB2), mRNA.","ChrUn: 1.000000",7.546,"N/A","N/A","N/A",0.222,147,0.006789,"0.377","-0.316","15",40.278,"1","5330"
"4745",4745,"ILMN_1740186","GHRHR","growth hormone releasing hormone receptor (GHRHR), transcript variant 1, mRNA.","Chr7: 30.985404",6.661,"N/A","N/A","N/A",-0.222,147,0.006791,"0.45400000000000001","0.438","7",30.985404,"-1","2692"
"4746",4746,"ILMN_1812198","LOC730412","similar to hydroxysteroid (17-beta) dehydrogenase 7, transcript variant 2 (LOC730412), mRNA.","ChrUn: 1.000000",6.715,"N/A","N/A","N/A",-0.222,147,0.006792,"--","--","NULL",NA,"-1","730412"
"4748",4748,"ILMN_1690696","OR5A2","olfactory receptor, family 5, subfamily A, member 2 (OR5A2), mRNA.","Chr11: 58.946050",6.594,"N/A","N/A","N/A",-0.222,147,0.006802,"--","--","11",58.94605,"-1","219981"
"4749",4749,"ILMN_1661708","LGALS7","lectin, galactoside-binding, soluble, 7 (galectin 7) (LGALS7), mRNA.","Chr19: 43.953448",6.752,"N/A","N/A","N/A",-0.222,147,0.006804,"0.39600000000000002","-9.2999999999999999E-2","19",43.953448,"-1","3963"
"4750",4750,"ILMN_1736026","MMP8","matrix metallopeptidase 8 (neutrophil collagenase) (MMP8), mRNA.","Chr11: 102.088702",6.713,"N/A","N/A","N/A",-0.222,147,0.006805,"0.44900000000000001","2.1000000000000001E-2","11",102.088702,"-1","4317"
"4751",4751,"ILMN_1794399","SNRK","SNF related kinase (SNRK), mRNA.","Chr3: 43.367082",9.821,"N/A","N/A","N/A",-0.222,147,0.006816,"--","0.51800000000000002","3",43.367082,"-1","54861"
"4752",4752,"ILMN_1730842","PTPRC","protein tyrosine phosphatase, receptor type, C (PTPRC), transcript variant 4, mRNA.","ChrUn: 1.000000",6.624,"N/A","N/A","N/A",-0.222,147,0.006824,"0.28000000000000003","-0.09","1",198.65,"-1","5788"
"4753",4753,"ILMN_1715452","FREM1","FRAS1 related extracellular matrix 1 (FREM1), mRNA.","ChrUn: 1.000000",6.973,"N/A","N/A","N/A",-0.222,147,0.006826,"0.373","0.17899999999999999","9",14.735,"-1","158326"
"4754",4754,"ILMN_1759327","DENND4A","DENN/MADD domain containing 4A (DENND4A), mRNA.","Chr15: 63.740663",6.857,"N/A","N/A","N/A",-0.222,147,0.006829,"--","-4.0000000000000001E-3","15",63.740663,"-1","10260"
"4755",4755,"ILMN_1705310","VEZF1","vascular endothelial zinc finger 1 (VEZF1), mRNA.","Chr17: 53.404044",10.929,"N/A","N/A","N/A",0.222,147,0.00683,"--","4.3999999999999997E-2","17",53.404044,"1","7716"
"4756",4756,"ILMN_1678928","SLCO3A1","solute carrier organic anion transporter family, member 3A1 (SLCO3A1), mRNA.","Chr15: 90.491358",7.641,"N/A","N/A","N/A",0.222,147,0.006836,"--","-2.8000000000000001E-2","15",90.491358,"1","28232"
"4757",4757,"ILMN_1691606","LYG2","lysozyme-like (LYG2), mRNA.","Chr2: 99.225218",6.712,"N/A","N/A","N/A",-0.222,147,0.006842,"--","0.28100000000000003","2",99.225218,"-1","254773"
"4758",4758,"ILMN_1707828","UGT1A5","UDP glucuronosyltransferase 1 family, polypeptide A5 (UGT1A5), mRNA.","Chr2: 234.286736",6.811,"N/A","N/A","N/A",-0.222,147,0.006855,"--","--","2",234.286736,"-1","54579"
"4759",4759,"ILMN_1805132","PCDH19","protocadherin 19 (PCDH19), mRNA.","ChrX: 99.433663",10.747,"N/A","N/A","N/A",-0.222,147,0.00686,"0.20200000000000001","7.9000000000000001E-2","X",99.433663,"-1","57526"
"4761",4761,"ILMN_1779333","MSRB3","methionine sulfoxide reductase B3 (MSRB3), transcript variant 2, mRNA.","Chr12: 63.988619",6.688,"N/A","N/A","N/A",0.222,147,0.006868,"0.36299999999999999","-0.217","12",63.988619,"1","253827"
"4762",4762,"ILMN_1666449","LOC162427","hypothetical protein LOC162427 (LOC162427), mRNA.","Chr17: 37.985214",7.388,"N/A","N/A","N/A",-0.222,147,0.006873,"--","--","17",37.985214,"-1","162427"
"4763",4763,"ILMN_1683019","SPANXC","SPANX family, member C (SPANXC), mRNA.","ChrX: 140.163496",6.753,"N/A","N/A","N/A",-0.222,147,0.006873,"--","--","X",140.163496,"-1","64663"
"4764",4764,"ILMN_1748957","INSL5","insulin-like 5 (INSL5), mRNA.","Chr1: 67.036376",6.713,"N/A","N/A","N/A",-0.222,147,0.006878,"0.41699999999999998","-0.41699999999999998","1",67.036376,"-1","10022"
"4766",4766,"ILMN_1796210","PPRC1","peroxisome proliferator-activated receptor gamma, coactivator-related 1 (PPRC1), mRNA.","Chr10: 103.899754",8.884,"N/A","N/A","N/A",-0.222,147,0.006879,"0.38400000000000001","-0.28499999999999998","10",103.899754,"-1","23082"
"4765",4765,"ILMN_1735502","FAM181B","hypothetical protein MGC33846 (MGC33846), mRNA.","Chr11: 82.120786",8.839,"N/A","N/A","N/A",0.222,147,0.006879,"--","--","11",82.120786,"1","220382"
"4767",4767,"ILMN_1798807","ZAR1","zygote arrest 1 (ZAR1), mRNA.","Chr4: 48.187996",6.751,"N/A","N/A","N/A",-0.222,147,0.006886,"--","-8.3000000000000004E-2","4",48.187996,"-1","326340"
"4768",4768,"ILMN_1713529","SEMA6A","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A (SEMA6A), mRNA.","Chr5: 115.807371",10.368,"N/A","N/A","N/A",0.222,147,0.006889,"0.375","0.22900000000000001","5",115.807371,"1","57556"
"4769",4769,"ILMN_1696698","ZNF280C","suppressor of hairy wing homolog 3 (Drosophila) (SUHW3), mRNA.","ChrX: 129.166000",6.77,"N/A","N/A","N/A",-0.222,147,0.006891,"--","--","X",129.166,"-1","55609"
"4771",4771,"ILMN_1665775","MARC2","MOCO sulphurase C-terminal domain containing 2 (MOSC2), mRNA.","Chr1: 219.021878",7.953,"N/A","N/A","N/A",0.222,147,0.006895,"0.24","0.63900000000000001","1",219.021878,"1","54996"
"4772",4772,"ILMN_1673042","RBBP6","retinoblastoma binding protein 6 (RBBP6), transcript variant 1, mRNA.","Chr16: 24.486658",6.674,"N/A","N/A","N/A",-0.222,147,0.006896,"--","-0.56100000000000005","16",24.486658,"-1","5930"
"4773",4773,"ILMN_1675937","ANKRD9","ankyrin repeat domain 9 (ANKRD9), mRNA.","Chr14: 102.043563",7.09,"N/A","N/A","N/A",0.222,147,0.006896,"--","0.16400000000000001","14",102.043563,"1","122416"
"4774",4774,"ILMN_1761836","ORC1","origin recognition complex, subunit 1-like (yeast) (ORC1L), mRNA.","Chr1: 52.611428",6.789,"N/A","N/A","N/A",-0.222,147,0.006903,"0.27100000000000002","-0.38600000000000001","1",52.611428,"-1","4998"
"4775",4775,"ILMN_1661337","SRM","spermidine synthase (SRM), mRNA.","Chr1: 11.037376",9.079,"N/A","N/A","N/A",0.222,147,0.006908,"--","3.2000000000000001E-2","1",11.037376,"1","6723"
"4776",4776,"ILMN_1745963","FOLR2","folate receptor 2 (fetal, macrophage)","Chr11: 71.610373",7.258,"N/A","N/A","N/A",0.222,147,0.006909,"0.56200000000000006","0.38700000000000001","11",71.610373,"1","2350"
"4777",4777,"ILMN_1729105","SYNE1","spectrin repeat containing, nuclear envelope 1 (SYNE1), transcript variant beta, mRNA.","Chr6: 152.681116",6.703,"N/A","N/A","N/A",-0.222,147,0.006912,"--","0.09","6",152.681116,"-1","23345"
"4779",4779,"ILMN_1750246","ZBTB1","zinc finger and BTB domain containing 1 (ZBTB1), mRNA.","Chr14: 64.069799",6.708,"N/A","N/A","N/A",-0.222,147,0.006931,"--","0.23499999999999999","14",64.069799,"-1","22890"
"4780",4780,"ILMN_1735578","GUCA2B","guanylate cyclase activator 2B (uroguanylin) (GUCA2B), mRNA.","Chr1: 42.393118",6.698,"N/A","N/A","N/A",-0.222,147,0.006932,"0.46200000000000002","0.20799999999999999","1",42.393118,"-1","2981"
"4781",4781,"ILMN_1669497","OSBPL10","oxysterol binding protein-like 10 (OSBPL10), mRNA.","Chr3: 31.677617",8.319,"N/A","N/A","N/A",-0.222,147,0.006934,"--","-0.54600000000000004","3",31.677617,"-1","114884"
"4782",4782,"ILMN_1757477","GLYAT","glycine-N-acyltransferase (GLYAT), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","ChrUn: 1.000000",6.636,"N/A","N/A","N/A",-0.222,147,0.006944,"0.316","0.64400000000000002","11",58.64,"-1","10249"
"4783",4783,"ILMN_1707002","TMLHE","trimethyllysine hydroxylase, epsilon (TMLHE), mRNA.","ChrX: 154.373475",7.198,"N/A","N/A","N/A",0.222,147,0.006951,"--","0.27","X",154.373475,"1","55217"
"4784",4784,"ILMN_1788756","MRGPRG.AS1","chromosome 11 open reading frame 36 (C11orf36), mRNA.","Chr11: 3.200775",6.662,"N/A","N/A","N/A",-0.222,147,0.006958,"--","--","11",3.200775,"-1","283303"
"4785",4785,"ILMN_1684819","CDX2","caudal type homeobox transcription factor 2 (CDX2), mRNA.","Chr13: 27.434552",6.782,"N/A","N/A","N/A",-0.222,147,0.006976,"0.29599999999999999","4.8000000000000001E-2","13",27.434552,"-1","1045"
"4786",4786,"ILMN_1713679","MREG","melanoregulin (MREG), mRNA.","ChrUn: 1.000000",6.84,"N/A","N/A","N/A",-0.222,147,0.00698,"0.28100000000000003","-5.6000000000000001E-2","2",215.943,"-1","55686"
"4787",4787,"ILMN_1810604","ELMOD1","ELMO/CED-12 domain containing 1 (ELMOD1), mRNA.","Chr11: 107.042230",11.218,"N/A","N/A","N/A",-0.222,147,0.006983,"0.30299999999999999","-0.24099999999999999","11",107.04223,"-1","55531"
"4788",4788,"ILMN_1673073","WDR62","WD repeat domain 62 (WDR62), mRNA.","Chr19: 41.287384",6.788,"N/A","N/A","N/A",-0.222,147,0.006994,"--","-0.54500000000000004","19",41.287384,"-1","284403"
"4790",4790,"ILMN_1654692","RALGPS2","Ral GEF with PH domain and SH3 binding motif 2 (RALGPS2), transcript variant 1, mRNA.","Chr1: 177.115162",6.747,"N/A","N/A","N/A",-0.222,147,0.007003,"0.22","-0.32200000000000001","1",177.115162,"-1","55103"
"4791",4791,"ILMN_1694027","SESN3","sestrin 3 (SESN3), mRNA.","Chr11: 94.546069",7.017,"N/A","N/A","N/A",-0.222,147,0.007006,"0.37","-0.66700000000000004","11",94.546069,"-1","143686"
"4792",4792,"ILMN_1680569","SSX5","synovial sarcoma, X breakpoint 5 (SSX5), transcript variant 2, mRNA.","ChrX: 47.930872",6.603,"N/A","N/A","N/A",-0.222,147,0.007009,"--","--","X",47.930872,"-1","6758"
"4794",4794,"ILMN_1757785","GIMAP6","GTPase, IMAP family member 6 (GIMAP6), transcript variant 1, mRNA.","Chr7: 149.956330",6.654,"N/A","N/A","N/A",-0.221,147,0.00704,"--","0.317","7",149.95633,"-1","474344"
"4793",4793,"ILMN_1731785","ORM2","orosomucoid 2 (ORM2), mRNA.","Chr9: 116.133696",6.622,"N/A","N/A","N/A",-0.221,147,0.00704,"0.38700000000000001","0.67500000000000004","9",116.133696,"-1","5005"
"4795",4795,"ILMN_1677104","TRAF5","TNF receptor-associated factor 5 (TRAF5), transcript variant 3, mRNA.","Chr1: 209.566802",6.613,"N/A","N/A","N/A",-0.221,147,0.007045,"--","0.218","1",209.566802,"-1","7188"
"4796",4796,"ILMN_1735189","NA","chromosome 21 open reading frame 114 (C21orf114), mRNA.","Chr21: 18.001586",6.708,"N/A","N/A","N/A",-0.221,147,0.007049,"--","--","21",18.001586,"-1","378826"
"4798",4798,"ILMN_1671318","FRAS1","Fraser syndrome 1 (FRAS1), transcript variant 2, mRNA.","Chr4: 79.586695",7.546,"N/A","N/A","N/A",-0.221,147,0.007058,"0.41399999999999998","0.124","4",79.586695,"-1","80144"
"4800",4800,"ILMN_1767459","POLR3B","polymerase (RNA) III (DNA directed) polypeptide B (POLR3B), mRNA.","Chr12: 105.427881",8.847,"N/A","N/A","N/A",-0.221,147,0.007059,"0.27700000000000002","8.5999999999999993E-2","12",105.427881,"-1","55703"
"4801",4801,"ILMN_1669286","YWHAZ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide (YWHAZ), transcript variant 1, mRNA.","Chr8: 102.034678",6.892,"N/A","N/A","N/A",-0.221,147,0.007061,"--","0.17899999999999999","8",102.034678,"-1","7534"
"4802",4802,"ILMN_1788160","KIF5B","kinesin family member 5B (KIF5B), mRNA.","Chr10: 32.340281",9.152,"N/A","N/A","N/A",0.221,147,0.007067,"0.31900000000000001","0.108","10",32.340281,"1","3799"
"4803",4803,"ILMN_1768284","P2RY8","purinergic receptor P2Y, G-protein coupled, 8 (P2RY8), mRNA.","ChrX: 1.541791",6.655,"N/A","N/A","N/A",-0.221,147,0.007069,"--","--","X",1.541791,"-1","286530"
"4804",4804,"ILMN_1662379","EPOR","erythropoietin receptor (EPOR), mRNA.","Chr19: 11.349696",7.157,"N/A","N/A","N/A",0.221,147,0.007076,"0.30299999999999999","-2.7E-2","19",11.349696,"1","2057"
"4805",4805,"ILMN_1705900","ATXN10","ataxin 10 (ATXN10), mRNA.","Chr22: 44.618896",8.192,"N/A","N/A","N/A",-0.221,147,0.007077,"0.31900000000000001","-0.19700000000000001","22",44.618896,"-1","25814"
"4806",4806,"ILMN_1713833","ECI2","peroxisomal D3,D2-enoyl-CoA isomerase (PECI), transcript variant 2, mRNA.","Chr6: 4.075432",6.662,"N/A","N/A","N/A",-0.221,147,0.007078,"0.34","0.73199999999999998","6",4.075432,"-1","10455"
"4807",4807,"ILMN_1729733","CYB561","cytochrome b-561 (CYB561), transcript variant 4, mRNA.","Chr17: 58.869211",6.63,"N/A","N/A","N/A",-0.221,147,0.007079,"0.433","7.3999999999999996E-2","17",58.869211,"-1","1534"
"4809",4809,"ILMN_1799150","PPM1J","protein phosphatase 1J (PP2C domain containing) (PPM1J), mRNA.","Chr1: 113.054339",7.048,"N/A","N/A","N/A",-0.221,147,0.007113,"0.251","-0.42","1",113.054339,"-1","333926"
"4811",4811,"ILMN_1795872","UGT1A9","UDP glucuronosyltransferase 1 family, polypeptide A9 (UGT1A9), mRNA.","Chr2: 234.245284",6.68,"N/A","N/A","N/A",-0.221,147,0.007115,"--","0.55000000000000004","2",234.245284,"-1","54600"
"4810",4810,"ILMN_1722906","SPATC1","spermatogenesis and centriole associated 1 (SPATC1), mRNA.","Chr8: 145.173892",6.672,"N/A","N/A","N/A",-0.221,147,0.007115,"--","-0.48099999999999998","8",145.173892,"-1","375686"
"4812",4812,"ILMN_1736080","SETDB1","SET domain, bifurcated 1 (SETDB1), mRNA.","Chr1: 149.203539",7.407,"N/A","N/A","N/A",0.221,147,0.007118,"0.34100000000000003","-0.52400000000000002","1",149.203539,"1","9869"
"4813",4813,"ILMN_1752088","ZC4H2","KIAA1166 (KIAA1166), mRNA.","ChrX: 64.053212",6.877,"N/A","N/A","N/A",-0.221,147,0.007126,"--","--","X",64.053212,"-1","55906"
"4814",4814,"ILMN_1778844","BRINP2","family with sequence similarity 5, member B (FAM5B), mRNA.","Chr1: 175.517779",9.887,"N/A","N/A","N/A",0.221,147,0.007129,"0.28100000000000003","--","1",175.517779,"1","57795"
"4816",4816,"ILMN_1799497","KLK9","kallikrein-related peptidase 9 (KLK9), mRNA.","Chr19: 56.197618",6.692,"N/A","N/A","N/A",-0.221,147,0.007137,"--","-0.313","19",56.197618,"-1","284366"
"4815",4815,"ILMN_1793012","COA1","hypothetical protein FLJ10803 (FLJ10803), mRNA.","Chr7: 43.637664",6.856,"N/A","N/A","N/A",-0.221,147,0.007137,"--","--","7",43.637664,"-1","55744"
"4817",4817,"ILMN_1733356","MOB4","preimplantation protein 3 (PREI3), transcript variant 2, mRNA.","Chr2: 198.125136",10.676,"N/A","N/A","N/A",-0.221,147,0.007139,"0.22800000000000001","--","2",198.125136,"-1","25843"
"4818",4818,"ILMN_1747622","CD33","CD33 molecule (CD33), mRNA.","Chr19: 56.434712",6.917,"N/A","N/A","N/A",0.221,147,0.007141,"0.32400000000000001","-5.6000000000000001E-2","19",56.434712,"1","945"
"4819",4819,"ILMN_1721974","ICAM3","intercellular adhesion molecule 3 (ICAM3), mRNA.","Chr19: 10.305543",7.888,"N/A","N/A","N/A",0.221,147,0.007143,"--","--","19",10.305543,"1","3385"
"4820",4820,"ILMN_1809591","USH2A","Usher syndrome 2A (autosomal recessive, mild) (USH2A), transcript variant 2, mRNA.","Chr1: 213.863403",6.719,"N/A","N/A","N/A",-0.221,147,0.007145,"--","0.53400000000000003","1",213.863403,"-1","7399"
"4821",4821,"ILMN_1757723","C6orf106","chromosome 6 open reading frame 106 (C6orf106), transcript variant 1, mRNA.","Chr6: 34.722413",7.259,"N/A","N/A","N/A",0.221,147,0.007148,"--","--","6",34.722413,"1","64771"
"4823",4823,"ILMN_1804815","ACP2","acid phosphatase 2, lysosomal (ACP2), mRNA.","Chr11: 47.217568",7.9,"N/A","N/A","N/A",-0.221,147,0.007176,"0.41199999999999998","0.498","11",47.217568,"-1","53"
"4824",4824,"ILMN_1790315","CFAP69","hypothetical protein FLJ21062 (FLJ21062), mRNA.","Chr7: 89.777396",7.554,"N/A","N/A","N/A",-0.221,147,0.007179,"--","--","7",89.777396,"-1","79846"
"4827",4827,"ILMN_1806937","BABAM1","HSPC142 protein (HSPC142), transcript variant 1, mRNA.","Chr19: 17.250897",11.684,"N/A","N/A","N/A",-0.221,147,0.007208,"--","--","19",17.250897,"-1","29086"
"4828",4828,"ILMN_1753196","PTTG1","pituitary tumor-transforming 1 (PTTG1), mRNA.","Chr5: 159.781951",7.424,"N/A","N/A","N/A",-0.221,147,0.00721,"0.32500000000000001","-0.63400000000000001","5",159.781951,"-1","9232"
"4829",4829,"ILMN_1743199","EGR2","early growth response 2 (Krox-20 homolog, Drosophila) (EGR2), mRNA.","Chr10: 64.242090",7.798,"N/A","N/A","N/A",-0.221,147,0.007211,"0.33200000000000002","0.13800000000000001","10",64.24209,"-1","1959"
"4831",4831,"ILMN_1759453","UQCRB","ubiquinol-cytochrome c reductase binding protein (UQCRB), mRNA.","Chr8: 97.314630",10.639,"N/A","N/A","N/A",-0.221,147,0.007214,"--","0.33400000000000002","8",97.31463,"-1","7381"
"4833",4833,"ILMN_1705208","ATP1A4","ATPase, Na+/K+ transporting, alpha 4 polypeptide (ATP1A4), transcript variant 2, mRNA.","Chr1: 158.413882",6.635,"N/A","N/A","N/A",-0.221,147,0.007224,"0.38200000000000001","-0.502","1",158.413882,"-1","480"
"4834",4834,"ILMN_1762932","CHMP2A","charged multivesicular body protein 2A (proposed multi-tissue human housekeeping gene)","Chr19: 63.758044",7.949,"N/A","N/A","N/A",0.221,147,0.007228,"0.189","0.189","19",63.758044,"1","27243"
"4836",4836,"ILMN_1671478","CKB","creatine kinase, brain (CKB), mRNA.","Chr14: 103.055909",16.524,"N/A","N/A","N/A",0.221,147,0.007239,"0.55300000000000005","4.9000000000000002E-2","14",103.055909,"1","1152"
"4837",4837,"ILMN_1812208","KMT5C","suppressor of variegation 4-20 homolog 2 (Drosophila) (SUV420H2), mRNA.","Chr19: 60.551137",8.331,"N/A","N/A","N/A",0.221,147,0.007247,"0.28599999999999998","-0.01","19",60.551137,"1","84787"
"4838",4838,"ILMN_1758371","IL1R2","interleukin 1 receptor, type II (IL1R2), transcript variant 1, mRNA.","Chr2: 101.974814",6.684,"N/A","N/A","N/A",-0.221,147,0.007249,"0.436","-0.10199999999999999","2",101.974814,"-1","7850"
"4839",4839,"ILMN_1814770","CPNE4","copine IV (CPNE4), mRNA.","Chr3: 132.736522",9.753,"N/A","N/A","N/A",-0.221,147,0.007249,"--","-8.8999999999999996E-2","3",132.736522,"-1","131034"
"4840",4840,"ILMN_1761159","ESYT1","family with sequence similarity 62 (C2 domain containing), member A (FAM62A), mRNA.","Chr12: 54.824550",10.314,"N/A","N/A","N/A",-0.221,147,0.007251,"0.23300000000000001","--","12",54.82455,"-1","23344"
"4841",4841,"ILMN_1785393","ADAM12","ADAM metallopeptidase domain 12 (meltrin alpha) (ADAM12), transcript variant 2, mRNA.","Chr10: 127.728191",6.613,"N/A","N/A","N/A",-0.221,147,0.007258,"0.435","4.5999999999999999E-2","10",127.728191,"-1","8038"
"4843",4843,"ILMN_1800750","ZNF692","zinc finger protein 692 (ZNF692), mRNA.","Chr1: 247.111025",7.768,"N/A","N/A","N/A",0.221,147,0.007262,"--","--","1",247.111025,"1","55657"
"4844",4844,"ILMN_1778371","KYAT3","cysteine conjugate-beta lyase 2 (CCBL2), transcript variant 2, mRNA.","Chr1: 89.174279",8.623,"N/A","N/A","N/A",-0.221,147,0.007267,"--","0.61899999999999999","1",89.174279,"-1","56267"
"4845",4845,"ILMN_1745329","PRR14","proline rich 14 (PRR14), mRNA.","Chr16: 30.575136",11.235,"N/A","N/A","N/A",0.221,147,0.007269,"--","2.1000000000000001E-2","16",30.575136,"1","78994"
"4847",4847,"ILMN_1680251","SORCS1","sortilin-related VPS10 domain containing receptor 1 (SORCS1), transcript variant 1, mRNA.","Chr10: 108.323867",10.228,"N/A","N/A","N/A",-0.22,147,0.007293,"--","-3.0000000000000001E-3","10",108.323867,"-1","114815"
"4848",4848,"ILMN_1681374","ALDOA","aldolase A, fructose-bisphosphate (ALDOA), transcript variant 1, mRNA.","Chr16: 29.982921",6.727,"N/A","N/A","N/A",-0.22,147,0.007306,"0.39100000000000001","0.09","16",29.982921,"-1","226"
"4849",4849,"ILMN_1663664","MRPS10","mitochondrial ribosomal protein S10 (MRPS10), nuclear gene encoding mitochondrial protein, mRNA.","Chr6: 42.282676",11.168,"N/A","N/A","N/A",-0.22,147,0.007309,"--","0.56999999999999995","6",42.282676,"-1","55173"
"4850",4850,"ILMN_1697536","SNPH","syntaphilin (SNPH), mRNA.","Chr20: 1.237846",7.036,"N/A","N/A","N/A",-0.22,147,0.007326,"--","-0.17499999999999999","20",1.237846,"-1","9751"
"4851",4851,"ILMN_1669831","SLC18B1","chromosome 6 open reading frame 192 (C6orf192), mRNA.","Chr6: 133.132289",10.562,"N/A","N/A","N/A",0.22,147,0.007331,"--","0.35299999999999998","6",133.132289,"1","116843"
"4852",4852,"ILMN_1719533","PCDHGB4","protocadherin gamma subfamily B, 4 (PCDHGB4), transcript variant 2, mRNA.","Chr5: 140.748675",6.693,"N/A","N/A","N/A",-0.22,147,0.007343,"--","--","5",140.748675,"-1","8641"
